account_id,performance_period,ml_indicator,checking_only_indicator,prior_ctr_indicator,address_change_2x_indicator,cross_border_trx_indicator,in_person_contact_indicator,linkedin_indicator,atm_deposit_indicator,trx_10ksum_indicator,common_merchant_indicator,direct_deposit_indicator,marital_status,primary_transfer_cat,citizenship_country_risk,occupation_risk,num_transactions,num_acctbal_chgs_gt2000,distance_to_employer,distance_to_bank,income,credit_score,ml_indicator_type,marital_status_type,primary_transfer_cat_type
6705,2,0,0,0,0,1,0,1,0,0,0,1,2,1,2,1,45,1,3,11,49919,663,no_money_launder,divorced,check
6706,2,0,1,0,0,1,1,0,0,0,0,1,1,1,2,0,37,38,1,43,63529,693,no_money_launder,married,check
6707,2,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,5,22,4,3,64442,740,no_money_launder,married,check
6708,2,0,1,0,0,0,1,1,0,0,0,1,0,0,3,0,186,6,9,5,24068,665,no_money_launder,single,cash
6709,2,0,1,1,0,0,1,1,1,0,0,1,2,1,7,1,86,214,3,17,146429,807,no_money_launder,divorced,check
6710,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,91,5,3,4,7691,749,no_money_launder,divorced,check
6711,2,0,0,0,0,0,1,1,1,0,0,1,2,1,2,1,149,23,5,5,119758,668,no_money_launder,divorced,check
6712,2,0,0,0,0,0,0,1,0,0,0,1,1,1,3,0,35,234,1,5,9337,677,no_money_launder,married,check
6713,2,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,290,13,4,5,55691,702,no_money_launder,married,check
6714,2,0,1,1,1,1,1,1,0,0,1,1,1,1,4,1,36,11,1,12,61010,667,no_money_launder,married,check
6715,2,0,0,1,0,0,0,0,1,0,0,0,2,0,2,1,130,47,1,13,21477,708,no_money_launder,divorced,cash
6716,2,0,0,0,0,0,1,1,1,0,0,0,1,1,2,2,32,95,5,3,59897,732,no_money_launder,married,check
6717,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,23,20,4,2,208946,648,no_money_launder,single,cash
6718,2,0,1,1,0,0,1,0,1,0,1,1,2,1,2,0,44,116,5,11,98416,721,no_money_launder,divorced,check
6719,2,0,0,0,0,0,1,1,1,1,0,0,2,1,0,0,24,4,5,12,5597,691,no_money_launder,divorced,check
6720,2,0,0,1,0,0,0,1,1,0,0,1,1,1,3,0,9,7,4,6,11101,775,no_money_launder,married,check
6721,2,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,42,105,1,8,58656,694,no_money_launder,married,check
6722,2,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,20,7,1,11,56787,692,no_money_launder,married,check
6723,2,0,1,0,1,1,1,1,0,0,0,1,0,0,3,2,40,133,4,14,11208,725,no_money_launder,single,cash
6724,2,0,0,1,1,0,1,1,0,0,1,1,1,1,0,2,100,14,5,4,9877,732,no_money_launder,married,check
6725,2,0,1,1,1,0,0,1,0,0,0,1,0,1,3,1,42,9,3,23,60382,623,no_money_launder,single,check
6726,2,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,55,123,2,3,103207,665,no_money_launder,married,check
6727,2,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,21,22,24,16,148746,786,no_money_launder,married,wire
6728,2,0,0,1,1,0,1,0,1,0,0,1,0,1,2,1,23,243,1,2,9405,658,no_money_launder,single,check
6729,2,0,1,0,1,1,1,1,1,0,0,1,1,1,4,0,16,34,4,8,21131,563,no_money_launder,married,check
6730,2,0,0,0,1,1,1,1,1,0,0,0,1,1,3,6,87,20,46,2,46846,632,no_money_launder,married,check
6731,2,0,0,0,0,1,0,0,1,0,0,1,2,1,1,4,189,96,9,42,60814,669,no_money_launder,divorced,check
6732,2,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,11,126,13,1,14683,668,no_money_launder,married,check
6733,2,0,0,1,0,1,0,0,1,0,0,1,1,1,5,6,46,7,48,4,72288,769,no_money_launder,married,check
6734,2,0,0,0,0,0,1,0,1,0,0,1,1,1,2,0,52,135,14,3,5294,724,no_money_launder,married,check
6735,2,0,0,1,0,0,1,1,0,0,1,1,1,2,1,3,374,27,4,15,30136,766,no_money_launder,married,wire
6736,2,0,0,1,0,1,1,1,1,0,0,1,2,1,5,0,14,244,12,6,42621,621,no_money_launder,divorced,check
6737,2,0,1,0,1,1,1,1,0,0,0,1,2,1,0,1,291,79,3,15,21716,585,no_money_launder,divorced,check
6738,2,0,0,0,0,1,1,1,1,0,0,1,0,1,5,4,42,66,5,2,72682,711,no_money_launder,single,check
6739,2,0,0,0,0,1,1,1,0,0,1,1,1,2,0,1,54,6,1,12,68838,571,no_money_launder,married,wire
6740,2,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,17,1,1,11,8081,689,no_money_launder,married,check
6741,2,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,18,183,5,14,9954,796,no_money_launder,married,check
6742,2,0,1,0,0,0,0,1,1,0,1,1,0,1,2,1,88,50,10,7,60532,745,no_money_launder,single,check
6743,2,0,0,0,1,1,1,0,0,0,0,0,2,1,3,1,5,11,1,30,65640,721,no_money_launder,divorced,check
6744,2,0,0,0,0,1,1,1,1,0,0,1,2,1,2,0,97,6,1,6,61866,661,no_money_launder,divorced,check
6745,2,0,1,0,0,1,1,0,0,1,0,1,1,1,0,3,38,3,2,10,21871,721,no_money_launder,married,check
6746,2,0,0,0,0,1,1,0,1,0,1,1,1,1,3,0,67,18,1,8,92879,651,no_money_launder,married,check
6747,2,0,0,0,0,1,1,0,1,0,0,1,1,1,4,0,297,9,9,1,66161,631,no_money_launder,married,check
6748,2,0,1,0,0,1,1,1,1,0,0,1,2,2,5,0,27,11,3,15,56581,676,no_money_launder,divorced,wire
6749,2,0,1,0,0,1,1,1,1,0,1,1,0,1,3,0,191,126,30,20,63377,652,no_money_launder,single,check
6750,2,0,0,1,1,1,0,1,1,0,0,1,0,1,0,6,30,9,4,3,76759,738,no_money_launder,single,check
6751,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,78,26,5,1,98871,766,no_money_launder,married,check
6752,2,0,0,1,1,1,0,1,1,1,1,1,1,1,0,2,1,19,1,11,6387,684,no_money_launder,married,check
6753,2,0,1,1,0,1,1,0,1,0,1,0,2,1,3,2,77,28,26,49,11418,741,no_money_launder,divorced,check
6754,2,0,0,0,0,1,0,0,1,1,0,1,2,1,0,3,36,29,2,15,47255,660,no_money_launder,divorced,check
6755,2,0,1,1,0,0,0,0,1,0,0,1,2,1,5,4,69,9,13,4,72637,710,no_money_launder,divorced,check
6756,2,0,1,1,0,0,1,1,1,0,0,1,0,1,7,3,104,14,1,7,47932,669,no_money_launder,single,check
6757,2,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,497,20,4,20,22693,714,no_money_launder,divorced,cash
6758,2,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,121,40,3,14,15936,676,no_money_launder,married,check
6759,2,0,0,1,0,0,1,0,1,0,0,1,0,2,3,1,74,10,5,13,79334,643,no_money_launder,single,wire
6760,2,0,0,1,0,1,1,0,0,1,1,1,2,1,0,5,106,12,5,20,24807,662,no_money_launder,divorced,check
6761,2,0,1,1,1,0,1,1,1,0,0,1,1,1,2,2,60,15,3,4,38511,744,no_money_launder,married,check
6762,2,0,0,0,0,0,1,1,0,0,1,0,2,1,1,4,202,11,7,6,55034,626,no_money_launder,divorced,check
6763,2,0,0,1,0,0,0,1,0,0,0,1,2,2,0,0,77,142,1,3,67708,512,no_money_launder,divorced,wire
6764,2,0,1,0,0,1,1,0,1,0,0,1,2,1,0,0,91,97,1,23,17805,845,no_money_launder,divorced,check
6765,2,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,97,68,4,2,74198,787,no_money_launder,married,cash
6766,2,0,0,1,1,1,1,1,1,1,0,1,1,0,1,4,62,26,5,28,71805,728,no_money_launder,married,cash
6767,2,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,441,144,5,14,91096,647,no_money_launder,divorced,check
6768,2,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,23,20,4,18,71673,710,no_money_launder,married,check
6769,2,0,0,0,0,1,1,0,0,0,0,1,0,2,3,7,14,11,2,2,156270,656,no_money_launder,single,wire
6770,2,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,156,9,9,4,58762,627,no_money_launder,married,check
6771,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,6,136,3,4,12,82312,762,no_money_launder,married,check
6772,2,0,0,0,0,1,1,1,0,0,1,0,2,1,2,6,24,6,7,5,52400,765,no_money_launder,divorced,check
6773,2,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,11,151,1,12,112811,666,no_money_launder,married,check
6774,2,0,1,0,1,0,1,1,1,1,0,1,1,1,2,0,239,48,1,6,94004,766,no_money_launder,married,check
6775,2,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,2,21,2,12,73607,775,no_money_launder,single,check
6776,2,0,0,1,0,0,1,0,1,0,0,1,1,1,7,3,265,12,1,1,27092,560,no_money_launder,married,check
6777,2,0,0,1,1,0,1,1,0,0,0,1,2,1,2,4,94,11,9,4,64044,721,no_money_launder,divorced,check
6778,2,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,73,8,3,1,57146,692,no_money_launder,married,check
6779,2,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,316,34,1,10,102482,624,no_money_launder,married,check
6780,2,0,0,0,0,1,1,0,0,0,0,0,2,1,1,1,156,11,1,1,71037,790,no_money_launder,divorced,check
6781,2,0,0,0,0,1,1,1,1,0,0,0,0,2,1,4,42,146,13,10,218623,719,no_money_launder,single,wire
6782,2,0,1,1,0,0,1,1,1,0,1,1,0,1,3,0,157,167,2,19,32235,725,no_money_launder,single,check
6783,2,0,0,0,0,0,1,1,0,0,0,1,2,1,2,1,41,13,6,1,61299,643,no_money_launder,divorced,check
6784,2,0,0,1,1,1,1,0,1,0,0,0,0,1,3,3,60,16,4,2,77465,685,no_money_launder,single,check
6785,2,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,171,12,1,1,72409,535,no_money_launder,married,check
6786,2,0,0,1,0,0,0,0,1,0,0,1,2,2,1,3,175,19,3,14,61304,839,no_money_launder,divorced,wire
6787,2,0,0,0,0,1,1,1,0,0,0,1,2,1,2,2,31,117,3,14,43468,769,no_money_launder,divorced,check
6788,2,0,1,0,0,1,1,0,0,0,0,0,0,1,3,0,86,17,4,15,62767,802,no_money_launder,single,check
6789,2,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,30,17,26,13,62845,552,no_money_launder,single,check
6790,2,0,0,0,0,1,1,0,1,0,0,0,2,1,1,2,81,41,2,13,54863,738,no_money_launder,divorced,check
6791,2,0,1,1,0,0,0,0,1,0,0,1,1,1,0,7,76,9,8,3,58246,697,no_money_launder,married,check
6792,2,0,0,1,1,1,1,0,1,0,0,1,1,1,2,0,137,28,1,2,5594,580,no_money_launder,married,check
6793,2,0,0,1,0,1,1,1,0,0,0,1,2,1,2,0,44,91,9,5,123042,697,no_money_launder,divorced,check
6794,2,0,0,0,1,1,1,0,0,1,1,1,2,0,0,7,222,192,5,3,19390,672,no_money_launder,divorced,cash
6795,2,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,115,39,1,19,299379,656,no_money_launder,married,cash
6796,2,0,1,0,0,1,0,0,1,0,0,1,0,0,3,3,81,9,1,10,143706,688,no_money_launder,single,cash
6797,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,266,128,3,15,5500,678,no_money_launder,single,cash
6798,2,0,1,1,0,1,0,0,1,0,1,1,1,0,2,0,93,33,5,6,64113,714,no_money_launder,married,cash
6799,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,31,1,5,5,72929,809,no_money_launder,single,check
6800,2,0,1,0,0,1,0,0,1,0,0,1,2,1,2,3,82,249,5,14,39865,662,no_money_launder,divorced,check
6801,2,0,0,0,0,1,1,0,1,1,0,1,1,2,0,3,50,9,35,1,10448,711,no_money_launder,married,wire
6802,2,0,1,0,0,0,1,1,0,0,1,0,0,2,3,2,462,1,4,3,65256,672,no_money_launder,single,wire
6803,2,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,12,2,3,2,65944,727,no_money_launder,single,check
6804,2,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,265,35,4,3,78437,699,no_money_launder,single,check
6805,2,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,134,13,1,6,72638,731,no_money_launder,married,check
6806,2,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,96,59,3,11,59009,683,no_money_launder,single,check
6807,2,0,1,0,0,0,0,1,1,0,0,1,1,1,5,0,127,92,1,18,21521,610,no_money_launder,married,check
6808,2,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,30,150,11,3,62354,743,no_money_launder,married,check
6809,2,0,0,0,0,1,0,1,1,0,1,0,1,1,3,0,197,7,4,11,20401,749,no_money_launder,married,check
6810,2,0,1,1,0,1,1,1,1,0,0,1,1,1,0,2,152,11,6,6,94557,621,no_money_launder,married,check
6811,2,0,0,0,0,1,1,0,1,0,0,1,1,0,2,4,45,31,1,1,62316,658,no_money_launder,married,cash
6812,2,0,1,0,0,0,1,1,0,0,0,1,0,1,6,1,95,2,3,4,71061,714,no_money_launder,single,check
6813,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,4,58,10,5,5,8405,800,no_money_launder,single,cash
6814,2,0,0,0,0,1,1,0,0,0,0,0,1,0,3,4,34,102,3,11,55604,743,no_money_launder,married,cash
6815,2,0,1,0,0,1,1,1,1,1,0,1,1,1,3,0,333,59,3,4,40673,683,no_money_launder,married,check
6816,2,0,1,0,0,0,1,1,1,1,1,1,0,1,4,2,64,24,1,18,42287,796,no_money_launder,single,check
6817,2,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,15,197,2,3,8365,696,no_money_launder,married,check
6818,2,0,0,1,0,0,1,1,0,0,0,1,2,2,0,4,56,9,18,12,13045,642,no_money_launder,divorced,wire
6819,2,0,1,0,0,1,0,0,0,0,0,1,2,1,0,2,62,24,3,13,23289,805,no_money_launder,divorced,check
6820,2,0,0,1,0,1,0,1,1,0,0,1,1,2,1,0,47,4,10,1,8210,706,no_money_launder,married,wire
6821,2,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,480,239,7,5,65999,689,no_money_launder,married,check
6822,2,0,0,1,0,0,1,0,0,0,0,1,1,0,1,2,78,35,2,8,72772,676,no_money_launder,married,cash
6823,2,0,0,1,0,1,0,0,0,0,0,1,1,2,0,3,101,21,42,3,124684,623,no_money_launder,married,wire
6824,2,0,0,1,0,1,1,1,0,0,0,1,1,1,7,3,23,163,4,14,8422,717,no_money_launder,married,check
6825,2,0,0,0,0,1,1,0,1,1,0,1,2,2,1,4,75,3,4,7,19487,694,no_money_launder,divorced,wire
6826,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,29,30,5,4,60397,704,no_money_launder,single,check
6827,2,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,21,227,1,5,64792,694,no_money_launder,married,check
6828,2,0,0,1,0,0,1,0,1,0,0,1,0,1,0,2,10,6,5,2,53545,647,no_money_launder,single,check
6829,2,0,1,1,0,0,1,1,1,0,0,1,1,1,3,0,58,15,9,4,109850,521,no_money_launder,married,check
6830,2,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,246,92,5,1,82894,780,no_money_launder,married,check
6831,2,0,1,0,1,0,0,0,1,0,0,1,1,2,0,1,389,10,2,1,13028,700,no_money_launder,married,wire
6832,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,14,11,2,2,29203,645,no_money_launder,single,wire
6833,2,0,0,0,0,0,1,1,0,0,0,1,2,1,0,3,87,11,4,1,81689,675,no_money_launder,divorced,check
6834,2,0,0,1,0,0,1,0,1,0,0,1,1,1,0,3,132,117,2,15,74204,747,no_money_launder,married,check
6835,2,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,56,236,1,5,99146,707,no_money_launder,married,check
6836,2,0,0,1,1,1,1,0,1,0,0,1,2,2,0,1,99,41,2,14,9193,574,no_money_launder,divorced,wire
6837,2,0,0,1,1,1,1,1,1,0,0,0,0,2,1,0,227,47,9,5,45950,614,no_money_launder,single,wire
6838,2,0,0,1,0,1,1,0,1,0,0,1,0,1,3,6,202,1,4,35,53046,641,no_money_launder,single,check
6839,2,0,0,0,0,0,1,1,1,0,0,1,2,1,4,0,260,35,22,28,9340,688,no_money_launder,divorced,check
6840,2,0,1,0,0,0,0,1,0,0,1,0,2,1,4,0,180,61,2,2,8314,749,no_money_launder,divorced,check
6841,2,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,62,93,1,5,98158,784,no_money_launder,married,check
6842,2,0,1,1,0,0,1,1,0,0,1,1,1,0,0,3,266,5,10,8,73347,759,no_money_launder,married,cash
6843,2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,3,18,5,5,1,56211,769,no_money_launder,single,cash
6844,2,0,0,1,0,0,1,1,0,0,0,0,1,1,3,2,304,16,1,1,127422,717,no_money_launder,married,check
6845,2,0,0,0,1,0,1,1,0,1,0,1,1,0,6,2,45,10,5,32,91323,674,no_money_launder,married,cash
6846,2,0,0,0,0,1,0,0,0,1,0,1,1,1,5,0,386,7,4,1,5653,707,no_money_launder,married,check
6847,2,0,0,1,0,0,1,1,0,0,0,1,1,1,2,6,17,15,2,4,50315,561,no_money_launder,married,check
6848,2,0,0,0,0,1,0,0,1,1,1,1,1,2,4,0,89,17,5,1,42128,748,no_money_launder,married,wire
6849,2,0,0,0,0,1,1,1,1,0,0,0,2,1,0,3,25,230,4,5,70294,677,no_money_launder,divorced,check
6850,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,3,210,1,13,15,117170,800,no_money_launder,married,check
6851,2,0,0,0,0,1,1,1,1,0,0,1,1,1,7,6,78,23,3,9,44107,767,no_money_launder,married,check
6852,2,0,0,1,1,1,1,0,0,0,0,1,2,2,3,1,200,9,7,8,8844,751,no_money_launder,divorced,wire
6853,2,0,1,0,0,1,0,0,1,0,1,1,1,1,2,0,85,15,5,5,72022,656,no_money_launder,married,check
6854,2,0,1,0,0,1,0,1,0,0,0,1,2,1,6,0,159,24,3,47,51496,656,no_money_launder,divorced,check
6855,2,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,89,31,1,1,53613,671,no_money_launder,divorced,cash
6856,2,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,97,160,6,13,53079,718,no_money_launder,divorced,check
6857,2,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,95,18,15,19,72336,644,no_money_launder,married,check
6858,2,0,1,0,0,0,0,1,1,1,0,0,2,1,2,0,7,19,19,5,72422,628,no_money_launder,divorced,check
6859,2,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,12,21,5,11,142885,776,no_money_launder,divorced,wire
6860,2,0,0,1,1,0,1,1,0,0,0,0,2,1,1,0,14,4,6,4,31373,724,no_money_launder,divorced,check
6861,2,0,0,1,0,1,0,0,1,1,0,1,0,2,3,0,366,43,5,2,65605,516,no_money_launder,single,wire
6862,2,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,112,10,5,2,5913,638,no_money_launder,married,check
6863,2,0,1,0,0,1,0,1,1,0,1,1,2,1,7,1,311,10,4,13,125987,737,no_money_launder,divorced,check
6864,2,0,0,1,0,0,0,1,0,0,1,1,1,2,5,0,195,7,2,39,70180,737,no_money_launder,married,wire
6865,2,0,0,1,1,0,0,1,0,0,0,1,2,1,4,0,390,20,5,28,43296,737,no_money_launder,divorced,check
6866,2,0,1,1,0,0,1,1,1,0,0,1,1,1,4,2,54,84,3,12,46051,841,no_money_launder,married,check
6867,2,0,0,0,0,1,1,1,1,0,0,1,0,1,2,1,8,136,2,18,61438,683,no_money_launder,single,check
6868,2,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,125,151,5,15,69191,766,no_money_launder,single,wire
6869,2,0,0,0,0,1,1,0,0,0,0,0,2,1,1,5,477,16,5,3,75132,668,no_money_launder,divorced,check
6870,2,0,0,0,0,1,1,0,1,0,0,0,2,1,0,5,97,15,2,14,109574,704,no_money_launder,divorced,check
6871,2,0,0,1,0,1,0,0,1,0,1,0,2,1,1,3,15,2,1,18,52779,750,no_money_launder,divorced,check
6872,2,0,1,1,1,0,1,0,1,0,0,1,2,0,3,0,15,84,5,22,42115,671,no_money_launder,divorced,cash
6873,2,0,1,0,0,0,1,0,1,0,0,1,1,1,2,2,134,18,4,11,39909,652,no_money_launder,married,check
6874,2,0,1,0,0,1,1,0,1,0,0,1,2,1,4,0,88,6,3,7,70350,687,no_money_launder,divorced,check
6875,2,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,452,18,2,11,246939,742,no_money_launder,married,check
6876,2,0,0,0,0,1,1,1,0,1,0,0,2,1,1,6,20,11,4,2,30360,760,no_money_launder,divorced,check
6877,2,0,1,0,0,1,0,1,1,0,0,0,2,1,0,0,415,13,9,5,73151,698,no_money_launder,divorced,check
6878,2,0,0,0,0,0,1,1,1,0,0,1,2,1,0,2,338,17,1,1,50529,660,no_money_launder,divorced,check
6879,2,0,1,0,0,1,1,1,0,0,1,1,0,1,2,0,169,13,4,48,67896,658,no_money_launder,single,check
6880,2,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,5,24,5,1,84965,731,no_money_launder,married,check
6881,2,0,0,1,0,0,1,1,0,0,0,0,2,0,0,5,17,198,1,5,10916,751,no_money_launder,divorced,cash
6882,2,0,0,1,1,1,1,1,1,0,0,1,0,0,3,0,32,171,5,8,13608,656,no_money_launder,single,cash
6883,2,0,0,1,0,1,1,1,1,0,0,1,2,1,0,0,95,6,5,11,36777,702,no_money_launder,divorced,check
6884,2,0,0,0,0,0,1,0,1,0,0,1,2,1,0,5,261,24,13,12,34533,572,no_money_launder,divorced,check
6885,2,0,1,0,0,0,1,0,1,0,0,0,1,1,3,2,171,129,5,4,74969,608,no_money_launder,married,check
6886,2,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,14,111,9,12,42017,710,no_money_launder,single,check
6887,2,0,1,0,0,0,1,0,1,0,1,0,2,1,0,0,325,1,3,3,65174,700,no_money_launder,divorced,check
6888,2,0,0,0,1,0,0,1,1,0,0,1,0,1,3,0,25,9,7,5,44595,707,no_money_launder,single,check
6889,2,0,0,1,0,1,1,1,1,0,0,1,2,0,0,0,64,24,2,13,8447,719,no_money_launder,divorced,cash
6890,2,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,98,8,3,5,47248,622,no_money_launder,married,check
6891,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,93,17,3,1,70423,791,no_money_launder,single,check
6892,2,0,1,0,1,0,0,1,0,0,1,1,1,1,0,2,78,23,1,11,66926,753,no_money_launder,married,check
6893,2,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,161,18,4,16,8666,751,no_money_launder,married,check
6894,2,0,0,1,0,0,1,1,0,0,0,1,2,1,2,3,322,16,4,15,58709,592,no_money_launder,divorced,check
6895,2,0,0,1,1,0,1,0,0,1,1,1,0,2,5,0,72,77,17,11,73472,524,no_money_launder,single,wire
6896,2,0,0,0,0,1,1,1,1,0,0,1,0,1,2,7,381,19,5,11,58414,778,no_money_launder,single,check
6897,2,0,0,1,1,0,1,0,1,0,0,1,1,1,2,0,85,13,3,2,18566,744,no_money_launder,married,check
6898,2,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,258,34,20,4,50279,670,no_money_launder,married,check
6899,2,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,286,32,2,1,64877,704,no_money_launder,single,check
6900,2,0,0,1,0,1,1,1,1,0,0,1,1,1,2,2,14,7,4,1,34846,632,no_money_launder,married,check
6901,2,0,0,0,0,1,1,1,1,0,1,1,0,1,2,3,59,23,7,1,29185,530,no_money_launder,single,check
6902,2,0,1,0,0,1,1,0,1,1,0,1,2,0,0,6,24,42,4,2,72645,724,no_money_launder,divorced,cash
6903,2,0,1,1,0,1,1,1,0,0,0,1,1,1,5,0,89,119,2,11,21786,584,no_money_launder,married,check
6904,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1,6,49,67,4,1,74390,696,no_money_launder,single,check
6905,2,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,97,185,5,20,53458,635,no_money_launder,married,check
6906,2,0,1,0,0,1,0,1,0,0,0,1,1,1,2,2,208,5,12,3,46499,576,no_money_launder,married,check
6907,2,0,0,0,1,1,1,1,0,0,0,1,2,0,2,2,133,41,9,2,61506,671,no_money_launder,divorced,cash
6908,2,0,0,1,0,1,1,1,0,0,0,0,1,1,2,1,98,70,6,2,64419,683,no_money_launder,married,check
6909,2,0,0,0,1,1,0,0,1,0,1,1,1,1,5,2,81,147,4,3,32483,671,no_money_launder,married,check
6910,2,0,0,0,0,1,0,1,0,0,1,1,2,1,0,0,248,14,3,4,53812,631,no_money_launder,divorced,check
6911,2,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,190,26,4,11,27042,721,no_money_launder,married,check
6912,2,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3,384,232,4,4,63810,789,no_money_launder,married,check
6913,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,34,188,5,4,36110,628,no_money_launder,married,cash
6914,2,0,1,1,0,1,1,1,0,0,0,1,1,1,4,0,68,22,1,2,67079,655,no_money_launder,married,check
6915,2,0,0,1,1,0,1,1,1,1,0,0,1,0,0,2,37,201,2,14,45707,653,no_money_launder,married,cash
6916,2,0,1,1,1,0,0,0,1,0,0,1,1,1,0,2,24,9,17,15,62638,694,no_money_launder,married,check
6917,2,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,88,2,4,19,73608,741,no_money_launder,single,check
6918,2,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,214,10,14,1,71669,688,no_money_launder,married,check
6919,2,0,0,0,0,1,1,0,0,1,0,1,1,1,2,4,91,2,4,4,57599,710,no_money_launder,married,check
6920,2,0,1,1,0,1,1,0,0,0,0,1,0,2,2,0,361,6,3,23,73442,720,no_money_launder,single,wire
6921,2,0,0,1,0,1,1,0,1,0,0,0,0,2,2,2,86,14,1,2,44251,508,no_money_launder,single,wire
6922,2,0,0,1,0,1,0,0,0,0,0,1,2,2,0,0,48,28,4,2,64934,607,no_money_launder,divorced,wire
6923,2,0,0,1,0,0,1,0,0,0,1,0,2,0,0,3,218,51,4,22,51343,616,no_money_launder,divorced,cash
6924,2,0,0,1,1,0,1,1,0,0,1,1,0,2,1,0,322,118,7,20,73941,759,no_money_launder,single,wire
6925,2,0,0,1,0,1,1,0,0,0,0,1,0,2,0,3,199,24,3,5,54684,718,no_money_launder,single,wire
6926,2,0,0,1,1,0,0,1,0,0,0,0,1,2,1,5,65,103,1,4,52329,554,no_money_launder,married,wire
6927,2,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,186,22,1,17,57213,753,no_money_launder,single,check
6928,2,0,1,0,1,0,1,0,1,0,0,1,1,1,3,2,261,135,20,1,55886,714,no_money_launder,married,check
6929,2,0,1,0,0,1,1,1,0,1,0,1,2,1,1,3,70,18,5,7,49211,610,no_money_launder,divorced,check
6930,2,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,11,23,1,5,11788,655,no_money_launder,married,check
6931,2,0,1,1,0,1,1,0,1,0,0,1,0,1,3,4,18,58,38,13,60024,561,no_money_launder,single,check
6932,2,0,1,1,0,0,1,1,0,0,0,1,0,1,0,2,72,19,3,3,48272,788,no_money_launder,single,check
6933,2,0,0,0,0,0,1,1,1,1,0,1,1,1,4,3,55,8,4,4,135273,615,no_money_launder,married,check
6934,2,0,0,1,1,1,1,1,1,0,0,0,1,1,2,2,35,42,4,17,20862,603,no_money_launder,married,check
