"account_id","num_transactions","credit_score","marital_status_single","marital_status_married","marital_status_divorced","analytic_partition","ml_indicator","checking_only_indicator","prior_ctr_indicator","address_change_2x_indicator","cross_border_trx_indicator","in_person_contact_indicator","linkedin_indicator","atm_deposit_indicator","trx_10ksum_indicator","common_merchant_indicator","direct_deposit_indicator","citizenship_country_risk","occupation_risk","num_acctbal_chgs_gt2000","distance_to_employer","distance_to_bank","income","primary_transfer_cash","primary_transfer_check","primary_transfer_wire"
7707,-0.356235528,-1.21795015,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,7,-0.81479665,-0.518195926,-0.532723282,4.4783192431,0,1,0
7708,-0.222492674,0.5530903812,0,0,1,2,0,0,1,1,1,1,1,1,0,0,0,0,0,-0.439308105,-0.091215699,-1.016715684,0.1654116287,0,1,0
7709,-0.498894572,-0.340130061,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1.389157852,0.6204180142,2.1292349262,-0.047230871,0,1,0
7710,-0.579140285,1.1229034216,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,-0.798471061,-0.660522669,0.1932653199,-0.434022562,0,1,0
7711,-0.320570767,-0.5865357,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,0,0.5565528181,-0.518195926,-0.532723282,-0.858479025,0,1,0
7712,-0.302738387,-0.925343454,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2,-0.455633694,-0.660522669,0.5562596211,-1.263588067,0,1,0
7713,-0.284906006,0.7994960203,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,3,2,-0.831122239,-0.660522669,0.1932653199,0.3826894482,0,1,0
7714,-0.186827913,-0.986944863,0,0,1,2,0,1,1,0,0,1,0,0,0,0,0,2,2,-0.21074986,-0.091215699,-0.895717584,0.7104759803,0,1,0
7715,-0.258157435,-0.417131823,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.390331338,-0.518195926,-0.532723282,0.3029932965,0,1,0
7716,-0.944704086,0.2912843896,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,3,0,-0.471959283,-0.660522669,-0.653721383,-0.062323651,0,1,0
7717,-0.846625993,-0.64813711,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1.4707857965,-0.375869184,-0.653721383,-0.416892032,0,1,0
7718,-0.347319338,-0.432532175,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,5,4,-0.847447827,-0.091215699,0.6772577215,0.0119086449,0,1,0
7719,-0.097666011,0.2912843896,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,-0.080145149,-0.518195926,0.5562596211,2.4508258566,1,0,0
7720,-0.249241245,-0.093724422,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,3,-0.733168705,-0.518195926,0.9192539223,0.4187867217,1,0,0
7721,-0.124414581,0.0448787505,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,-0.096470738,1.3320517271,-0.290727082,1.6579622316,0,1,0
7722,-0.721799329,0.2912843896,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,-0.635215172,-0.233542441,-1.016715684,-0.432656598,0,1,0
7723,0.4997187371,0.4298875616,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0.4422736957,-0.660522669,0.7982558219,0.1860130503,0,1,0
7724,-0.917955515,0.1526812176,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,-0.292377805,-0.233542441,-0.774719483,-1.263252174,0,1,0
7725,-0.802045041,-0.617336405,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0.2626922178,-0.091215699,0.1932653199,0.1918351912,0,1,0
7726,-0.75746409,-0.709738519,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,3,0.0994363288,0.6204180142,-0.774719483,-0.214415886,0,1,0
7727,-0.356235528,1.9083213963,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,-0.635215172,-0.375869184,-0.653721383,0.2043527941,0,0,1
7728,2.0422196526,-1.479756142,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,-0.635215172,-0.091215699,-0.653721383,0.2592152756,0,1,0
7729,0.3124787416,0.2450833323,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,2,0,-0.700517527,-0.375869184,-0.048730881,-0.108318565,0,1,0
7730,0.6512939715,1.4309104705,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,-0.569912816,-0.375869184,0.0722672195,-0.921425326,0,1,0
7731,1.8014825155,-0.709738519,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,-0.602563994,-0.375869184,-1.016715684,-0.57805337,0,0,1
7732,0.9633606308,0.8456970776,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-0.259726627,0.6204180142,1.6452425246,-1.207605943,0,0,1
7733,2.8892577276,-0.232327594,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,2,-0.325028983,2.4706656678,0.5562596211,0.5126575471,1,0,0
7734,2.4523644047,2.1239263306,0,0,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1,-0.684191938,2.8976458955,-0.895717584,0.3908628383,0,1,0
7735,-0.909039324,-0.617336405,0,1,0,2,0,1,0,1,0,0,0,1,0,0,1,7,0,-0.406656927,-0.091215699,3.2182178297,-0.193635321,0,0,1
7736,-0.793128851,1.1229034216,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3.1359958645,-0.660522669,-0.532723282,-0.063196973,0,0,1
7737,-0.365151718,0.3528857994,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,3,5,-0.635215172,-0.518195926,1.2822482234,0.0187160711,0,1,0
7738,-0.793128851,-0.324729708,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,-0.66786635,-0.375869184,-0.895717584,-0.238532985,0,1,0
7739,1.6231587102,0.7378946105,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,7,-0.700517527,-0.233542441,-0.774719483,1.4904637168,0,1,0
7740,-0.293822196,0.4298875616,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1.1279484296,-0.660522669,-1.016715684,1.6426903082,0,1,0
7741,2.0600520331,0.6608928483,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1.2748787297,-0.091215699,0.5562596211,-0.987909696,0,1,0
7742,-0.302738387,1.307707651,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,-0.700517527,-0.660522669,-0.653721383,-0.07472929,0,0,1
7743,-0.819877422,-0.447932528,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,3,0,0.8014366516,-0.518195926,0.4352615207,0.1681211635,0,1,0
7744,-0.498894572,-0.909943101,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,-0.488284872,-0.375869184,0.5562596211,-1.098261659,0,1,0
7745,-0.75746409,0.7070939056,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1.3401810853,0.0511110439,1.0402520227,-1.077928951,0,0,1
7746,-0.481062192,0.8764977825,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,-0.602563994,0.6204180142,-0.774719483,1.5085347464,0,1,0
3578,-0.106582201,1.2923072985,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.488284872,-0.233542441,-0.532723282,0.2816081252,0,1,0
7747,1.2575949094,-2.265174116,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,5,7,-0.112796327,-0.660522669,-0.532723282,-0.770587091,0,0,1
7748,1.3735053828,-1.27955156,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,-0.847447827,0.4780912716,-0.169728981,0.6172097618,0,1,0
7749,-0.338403148,-0.52493429,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,4,0,-0.227075449,-0.375869184,-0.653721383,3.0779823948,1,0,0
7750,-0.677218378,-0.324729708,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,3,1.7972975746,-0.233542441,0.5562596211,-0.393603468,0,1,0
7751,-0.864458373,1.4771115279,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,-0.749494294,0.0511110439,1.1612501231,-1.252637964,0,1,0
7752,1.4983320465,0.6146917909,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,4,0,-0.161773094,-0.375869184,-0.895717584,-0.49506547,0,1,0
7753,0.8296177768,-0.170726184,1,0,0,2,0,0,0,0,1,1,0,0,0,0,1,5,0,-0.406656927,0.1934377865,-0.774719483,1.1871525692,0,1,0
7754,0.3659758831,-0.263128298,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,-0.651540761,-0.518195926,0.1932653199,-1.161207959,0,1,0
7755,-0.097666011,-0.001322307,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,6,0,-0.341354572,-0.091215699,-1.016715684,-1.168978278,0,0,1
7756,-0.142246962,-0.109124774,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,3,-0.651540761,-0.375869184,0.0722672195,-1.259960425,0,1,0
7757,-0.436481241,0.445287914,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,3,0,-0.700517527,-0.091215699,0.5562596211,0.1020398644,0,1,0
7758,-0.338403148,0.5068893238,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1.552413741,-0.375869184,-0.653721383,-0.310369246,0,1,0
7759,-0.917955515,0.0140780456,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,3,1,-0.684191938,-0.518195926,0.5562596211,0.0078107534,0,1,0
7760,3.2369891478,0.9843002496,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,4,2,2.6625537863,0.0511110439,1.2822482234,0.3267968956,0,1,0
7761,-0.810961232,-0.386331118,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,4,-0.112796327,0.7627447568,-0.895717584,-0.504739181,0,1,0
7762,1.5518291881,-1.91096601,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,2,1,0.0014827954,-0.375869184,-0.532723282,-0.020157916,0,1,0
7763,2.6396044002,0.16808157,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1.2748787297,-0.091215699,1.0402520227,0.9120116265,0,0,1
7764,-0.650469807,-0.293929003,0,1,0,2,0,0,0,0,1,1,0,0,1,0,1,0,1,-0.798471061,0.6204180142,-0.532723282,-0.265695511,1,0,0
7765,-0.828793612,0.6916935532,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,2,2,-0.782145472,-0.518195926,0.1932653199,-0.049514942,0,1,0
7766,1.1327682457,0.6916935532,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,6,0,-0.194424271,-0.375869184,0.7982558219,-0.332179882,0,1,0
7767,-0.186827913,1.1537041265,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,6,0,-0.325028983,-0.233542441,-0.895717584,-0.785702264,0,1,0
7768,-0.819877422,0.5530903812,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,-0.831122239,-0.375869184,-0.774719483,-0.042461194,0,1,0
7769,-0.454313621,0.306684742,0,0,1,2,0,1,0,1,0,1,0,0,0,0,1,0,2,-0.831122239,-0.375869184,-0.653721383,3.4335584532,0,0,1
7770,-0.810961232,0.7840956678,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.537261638,-0.660522669,0.7982558219,0.245600423,0,0,1
7771,1.0881872944,-0.555734995,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,2,1,1.5034369743,0.3357645291,-0.653721383,-0.036818196,0,1,0
7772,-0.106582201,0.6762932007,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,6,6,-0.586238405,-0.091215699,-0.895717584,0.165523593,0,1,0
7773,-0.400816479,-0.863742044,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,-0.080145149,-0.233542441,2.371231127,-0.18985093,0,1,0
7774,-0.454313621,0.6916935532,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,2,3,-0.716843116,-0.518195926,0.1932653199,0.1089144692,0,1,0
7775,-0.311654577,1.3385083559,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.504610461,-0.518195926,0.0722672195,0.1329643897,0,0,1
7776,-0.222492674,1.4617111754,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,3,3,-0.553587227,-0.375869184,0.3142634203,0.2612082392,0,1,0
7777,-0.784212661,0.3990868567,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,7,-0.341354572,-0.660522669,0.6772577215,-1.005331333,1,0,0
7778,-0.374067909,-0.40173147,1,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1.6013905077,-0.091215699,-1.016715684,-0.724278678,0,1,0
7779,-0.267073626,-1.880165305,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,4,2,-0.798471061,-0.375869184,-0.532723282,0.1259106421,0,1,0
7780,-0.516726953,1.4001097657,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,2,3,-0.831122239,-0.233542441,-0.411725182,1.1556010442,0,1,0
7781,-0.802045041,0.3682861518,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,2,1,-0.684191938,-0.233542441,-0.895717584,0.2787194476,0,1,0
7782,-0.454313621,-1.264151207,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,2.2707396527,-0.233542441,-1.016715684,0.8392572582,0,1,0
7783,0.2144006487,0.8302967252,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,4,-0.569912816,-0.091215699,-0.532723282,0.8352265453,0,1,0
7784,-0.561307904,-2.357576231,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,2,1,-0.488284872,-0.375869184,0.5562596211,0.0281882465,0,1,0
7785,0.4016406442,1.0921027167,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,-0.586238405,0.0511110439,-1.016715684,-1.148085749,0,1,0
7786,-0.900123134,1.5695136426,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,3,0,-0.537261638,0.3357645291,-0.653721383,-0.706342005,1,0,0
7787,-0.686134568,1.5695136426,0,1,0,2,0,1,0,0,1,1,0,1,0,0,0,3,0,1.1932507852,-0.518195926,-0.411725182,0.0715631961,0,1,0
7788,0.7850368255,1.5541132901,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.618889583,0.4780912716,-1.016715684,-0.543254882,0,1,0
7789,-0.712883139,-0.909943101,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,-0.341354572,-0.518195926,0.1932653199,1.5208284208,1,0,0
7790,-0.498894572,-0.109124774,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,6,0,-0.798471061,1.7590319549,0.4352615207,0.2191768605,0,1,0
7791,-0.7485479,-0.678937814,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0.5565528181,-0.660522669,-0.895717584,-0.908482258,0,1,0
7792,-0.142246962,0.5838910861,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,2,0,-0.439308105,-0.518195926,-0.774719483,-0.95611185,0,1,0
7793,-0.561307904,0.3990868567,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,3,0.3443201623,-0.091215699,-0.290727082,-0.711201254,0,1,0
7794,-0.703966948,0.4144872092,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.3116689845,2.8976458955,1.1612501231,-0.187723609,0,1,0
7795,-0.320570767,0.7994960203,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,-0.749494294,0.0511110439,1.2822482234,-0.763734879,0,1,0
7796,-0.614805046,-0.478733233,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,-0.21074986,-0.233542441,0.6772577215,-0.262806834,0,1,0
7797,-0.124414581,-0.694338167,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-0.06381956,-0.233542441,-0.895717584,0.1626125225,0,1,0
7798,-0.329486957,0.0140780456,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,-0.439308105,-0.233542441,-0.653721383,0.6536205352,0,1,0
7799,-0.481062192,0.445287914,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,2,0,0.9157157739,0.1934377865,-1.016715684,0.5598840669,0,1,0
7800,1.4270025244,0.3374854469,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,3,7,-0.81479665,-0.233542441,0.4352615207,-1.235731362,0,1,0
7801,-0.329486957,0.8764977825,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,-0.471959283,-0.660522669,0.6772577215,0.2055172223,0,1,0
7802,-0.632637426,-2.064969535,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.35768016,-0.518195926,0.5562596211,-1.023917398,0,1,0
7803,0.0004120823,-0.617336405,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.8014366516,-0.091215699,-1.016715684,-0.0455738,0,0,1
7804,0.2857301708,0.16808157,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,0,-0.749494294,-0.233542441,-0.653721383,-1.197909839,0,1,0
7805,0.5353834981,0.1218805127,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,6,1,1.1279484296,-0.518195926,-0.774719483,-0.052291655,0,1,0
7806,-0.463229811,-0.52493429,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,5,7,-0.618889583,0.4780912716,-0.290727082,0.1846023008,1,0,0
7807,0.9990253918,0.7994960203,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.716843116,5.3172005193,-0.774719483,-1.228856757,0,1,0
7808,-0.391900289,0.7840956678,0,1,0,2,0,0,1,0,0,1,0,0,0,1,1,0,2,0.4422736957,-0.091215699,-0.653721383,0.0868351195,0,1,0
7809,-0.133330772,0.1372808651,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,-0.422982516,-0.091215699,0.3142634203,0.6220690102,1,0,0
7810,1.4091701439,0.1988822749,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,6,0,-0.651540761,-0.660522669,0.3142634203,-1.265603424,0,1,0
7811,1.9084767986,-0.786740282,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,3,0,-0.569912816,0.4780912716,-0.532723282,0.2366208904,0,1,0
7812,-0.579140285,0.1064801603,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,2,2,-0.618889583,-0.518195926,-0.774719483,-0.529505672,0,1,0
7813,0.5710482592,-0.047523364,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,-0.651540761,3.3246261232,-1.016715684,0.003108255,0,1,0
7814,0.6245454008,0.7224942581,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2.4666467195,-0.660522669,-1.016715684,-0.885148909,0,1,0
7815,-0.703966948,-0.109124774,0,1,0,2,0,0,0,0,0,1,1,1,1,0,0,4,4,-0.651540761,-0.091215699,-0.532723282,0.2018224021,0,0,1
7816,-0.40973267,0.3374854469,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,3,0,-0.504610461,-0.375869184,-0.774719483,0.2827053748,0,1,0
7817,0.1876520779,-1.110147683,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,6,0,-0.700517527,-0.375869184,-1.016715684,-1.180421024,0,1,0
7818,0.5086349273,1.446310823,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,2,3,-0.635215172,-0.233542441,1.2822482234,0.1042343637,0,1,0
7819,0.2500654097,0.6300921434,0,1,0,2,0,0,1,1,0,1,1,0,0,0,1,1,0,-0.847447827,0.6204180142,-1.016715684,0.0193654638,0,1,0
7820,-0.08874982,0.7224942581,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,-0.471959283,-0.091215699,0.1932653199,-0.321588064,1,0,0
7821,0.3303111221,0.1526812176,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,-0.684191938,-0.660522669,-0.653721383,-0.952752922,0,1,0
7822,2.1759625065,0.7686953154,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,3,1,0.7198087071,-0.660522669,0.7982558219,-0.055874511,0,1,0
7823,-0.151163152,-1.264151207,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,3,0,-0.684191938,-0.233542441,0.3142634203,-0.282243827,0,1,0
7824,-0.695050758,-0.956144158,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,4,-0.374005749,-0.518195926,-0.895717584,0.1205363582,0,1,0
7825,0.1519873168,-0.016722659,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,2,4,2.9890655643,-0.660522669,0.5562596211,1.7646193742,0,1,0
7826,-0.614805046,0.2912843896,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,-0.700517527,-0.660522669,-1.016715684,0.3654021683,0,1,0
7827,-0.454313621,0.3374854469,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,-0.569912816,-0.375869184,-0.532723282,0.207353436,0,0,1
7828,-0.614805046,0.3528857994,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,5,0,0.8340878294,0.6204180142,0.6772577215,-0.868466236,0,0,1
7829,-0.151163152,-0.093724422,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,-0.716843116,0.7627447568,-0.411725182,1.0672388598,0,1,0
7830,-0.311654577,1.0151009545,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,2,0.23004104,-0.518195926,1.0402520227,0.6412148965,0,1,0
7831,-0.195744103,1.0151009545,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,3,6,-0.798471061,-0.518195926,0.5562596211,-1.151668605,0,1,0
7832,-0.739631709,-2.72718469,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,2,-0.782145472,-0.375869184,-0.895717584,-1.197036518,0,1,0
7833,1.6766558518,0.2142826274,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,4,1,0.3116689845,1.3320517271,-0.411725182,-0.896726012,0,0,1
7834,-0.909039324,1.3847094132,0,0,1,2,0,1,1,0,1,1,0,0,0,0,1,1,0,-0.259726627,-0.660522669,2.371231127,0.0099604669,0,1,0
7835,-0.695050758,0.7378946105,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,2,0,-0.700517527,-0.091215699,0.5562596211,-0.963255169,0,1,0
7836,-0.846625993,0.7378946105,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,2,3,-0.145447505,-0.233542441,0.9192539223,-0.027054913,0,1,0
7837,-0.909039324,0.1988822749,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,6,2,-0.651540761,-0.233542441,0.1932653199,-1.225744151,0,0,1
7838,-0.356235528,-0.956144158,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,-0.504610461,-0.375869184,-0.774719483,-0.091770249,0,1,0
7839,-0.659385997,-0.170726184,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1.2748787297,0.3357645291,-0.774719483,0.8411606504,0,1,0
7840,3.174575816,-0.694338167,0,1,0,2,0,1,0,1,0,0,0,0,0,0,1,3,0,2.1891117082,-0.091215699,1.5242444242,0.4350439305,1,0,0
7841,0.7939530158,-1.664560371,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,3,-0.684191938,-0.091215699,-0.653721383,-0.354057696,1,0,0
7842,-0.516726953,-0.340130061,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,-0.635215172,-0.091215699,-1.016715684,-0.233808094,0,1,0
7843,-0.400816479,0.7994960203,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,2,-0.308703394,-0.091215699,-0.532723282,0.5350951824,0,1,0
7844,-0.7485479,0.2296829798,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,-0.618889583,-0.091215699,-0.411725182,-0.754912096,0,1,0
7845,1.4091701439,-0.124525126,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,0,-0.863773416,-0.375869184,-0.895717584,1.8984390432,0,0,1
7846,1.6855720421,-0.386331118,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,2.7931584975,-0.518195926,-0.895717584,0.0158273935,0,1,0
7847,0.1787358876,1.584913995,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,-0.602563994,-0.518195926,-0.653721383,-0.108273779,0,0,1
7848,1.8817282278,2.2625295026,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,2,-0.847447827,-0.233542441,0.4352615207,0.2208115386,0,1,0
7849,1.4537510952,-0.155325831,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,-0.129121916,-0.375869184,-0.532723282,-0.159732547,0,1,0
7850,-0.284906006,0.9843002496,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,3,2,-0.602563994,-0.518195926,-0.653721383,0.5766115255,0,1,0
7851,-0.570224094,-1.356553322,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,4,0,-0.292377805,-0.375869184,-0.895717584,0.5823664878,0,1,0
7852,-0.41864886,0.7378946105,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,4,0,-0.602563994,-0.660522669,2.7342254282,0.076198516,0,1,0
7853,-0.267073626,0.306684742,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,-0.66786635,-0.091215699,-0.895717584,0.1185657874,0,1,0
7854,-0.7485479,0.6762932007,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.537261638,-0.518195926,2.8552235286,-1.188885521,0,1,0
7855,0.6245454008,-1.618359314,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,2,4,-0.112796327,-0.660522669,-0.895717584,-0.082141323,0,1,0
7856,1.4715834757,0.5992914385,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,-0.471959283,-0.518195926,1.766240625,0.1940072976,1,0,0
7857,-0.944704086,0.1526812176,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,7,0,-0.81479665,-0.660522669,-0.290727082,0.1400853158,0,0,1
7858,-0.668302187,0.891898135,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,5,-0.66786635,-0.660522669,-0.895717584,0.0336968875,0,1,0
7859,-0.168995533,-1.880165305,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0.0504595621,-0.518195926,1.2822482234,0.6112756567,0,0,1
7860,0.0984901752,0.2604836847,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,-0.471959283,-0.091215699,-0.532723282,0.1625901297,0,0,1
7861,0.0806577947,0.7378946105,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,-0.439308105,-0.233542441,0.1932653199,0.7940237021,0,1,0
7862,-0.962536466,0.2296829798,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,-0.406656927,4.3209133213,0.5562596211,-0.031555876,0,1,0
7863,-0.445397431,0.6454924958,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,-0.635215172,-0.091215699,-1.016715684,-0.784313908,0,0,1
7864,1.6409910907,0.4760886189,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,2,3,0.899390185,0.4780912716,-0.895717584,0.1639337006,0,1,0
7865,-0.151163152,0.5068893238,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,-0.81479665,-0.660522669,0.9192539223,-0.422131959,1,0,0
7866,-0.41864886,0.3528857994,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,3,-0.66786635,-0.660522669,-0.653721383,-0.815977397,0,1,0
7867,-0.641553617,2.139326683,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,-0.782145472,-0.375869184,-1.016715684,-0.567842231,0,1,0
