account_id,performance_period,ml_indicator,checking_only_indicator,prior_ctr_indicator,address_change_2x_indicator,cross_border_trx_indicator,in_person_contact_indicator,linkedin_indicator,atm_deposit_indicator,trx_10ksum_indicator,common_merchant_indicator,direct_deposit_indicator,marital_status,primary_transfer_cat,citizenship_country_risk,occupation_risk,num_transactions,num_acctbal_chgs_gt2000,distance_to_employer,distance_to_bank,income,credit_score,ml_indicator_type,marital_status_type,primary_transfer_cat_type
8434,4,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,16,13,4,5,219956,561,no_money_launder,married,check
8435,4,0,1,0,1,1,1,1,1,0,1,1,2,1,3,2,11,35,38,27,29561,695,no_money_launder,divorced,check
8436,4,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,148,198,16,17,71853,788,no_money_launder,single,check
8437,4,0,0,0,0,0,0,1,1,0,0,1,2,0,0,4,144,13,4,2,61748,724,no_money_launder,divorced,cash
8438,4,0,1,1,1,1,1,1,1,0,1,1,2,1,3,0,6,8,12,3,74601,704,no_money_launder,divorced,check
8439,4,0,0,1,0,0,0,0,1,0,1,0,2,1,1,0,12,24,3,15,67750,528,no_money_launder,divorced,check
8440,4,0,1,1,1,1,0,0,0,0,0,1,1,2,0,0,97,10,5,15,63897,720,no_money_launder,married,wire
8441,4,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,199,23,3,2,101914,678,no_money_launder,single,wire
8442,4,0,1,0,0,0,1,1,0,1,1,1,1,0,4,3,85,12,3,5,271439,648,no_money_launder,married,cash
8443,4,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,49,110,9,3,25647,746,no_money_launder,married,check
8444,4,0,0,0,0,0,1,1,1,0,0,1,2,1,0,0,10,21,17,13,14405,698,no_money_launder,divorced,check
8445,4,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,18,20,8,14,52774,673,no_money_launder,married,check
8446,4,0,1,1,0,0,1,1,1,0,1,1,1,1,1,3,115,163,5,23,60553,770,no_money_launder,married,check
8447,4,0,0,0,0,1,1,0,1,0,0,1,2,1,0,0,75,13,1,10,52704,687,no_money_launder,divorced,check
8448,4,0,0,1,0,0,0,0,0,0,0,0,2,1,2,3,72,21,4,1,212491,688,no_money_launder,divorced,check
8449,4,0,0,1,0,1,0,0,1,0,0,1,1,1,2,0,115,14,5,1,17929,692,no_money_launder,married,check
8450,4,0,0,1,1,1,1,0,1,0,1,0,0,0,2,1,458,45,2,9,64293,673,no_money_launder,single,cash
8451,4,0,0,1,1,1,0,0,1,0,0,1,2,1,0,4,12,41,1,10,46773,734,no_money_launder,divorced,check
8452,4,0,0,1,0,1,1,0,1,0,0,1,1,0,4,4,441,19,1,13,99269,754,no_money_launder,married,cash
8453,4,0,0,1,0,0,1,0,1,0,0,0,2,1,3,0,70,35,19,2,52458,525,no_money_launder,divorced,check
8454,4,0,0,0,1,1,1,0,1,0,1,1,2,1,0,0,102,19,1,5,47504,736,no_money_launder,divorced,check
8455,4,0,0,0,0,0,1,1,1,0,0,1,2,1,0,0,52,11,8,20,29809,724,no_money_launder,divorced,check
8456,4,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,24,8,1,3,43612,831,no_money_launder,single,cash
8457,4,0,1,0,0,1,0,1,1,0,0,1,2,1,1,4,76,29,1,1,49449,731,no_money_launder,divorced,check
8458,4,0,1,0,1,0,0,0,0,0,0,1,1,1,6,0,240,11,1,11,67104,651,no_money_launder,married,check
8459,4,0,1,0,0,0,1,0,1,0,0,0,2,0,7,5,22,6,7,15,34772,745,no_money_launder,divorced,cash
8460,4,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,93,13,3,5,73059,661,no_money_launder,married,check
8461,4,0,0,1,0,1,0,1,1,0,0,0,1,1,3,0,61,13,3,20,136843,664,no_money_launder,married,check
8462,4,0,0,1,0,1,1,0,0,0,0,1,0,1,6,0,87,38,1,4,39502,768,no_money_launder,single,check
8463,4,0,0,1,0,1,1,1,1,0,0,1,2,1,3,0,46,16,5,13,89776,745,no_money_launder,divorced,check
8464,4,0,0,1,0,0,0,0,1,0,0,0,2,0,3,3,100,8,10,15,64804,531,no_money_launder,divorced,cash
8465,4,0,0,1,1,0,1,0,0,1,0,1,1,1,2,1,114,118,30,23,35382,725,no_money_launder,married,check
8466,4,0,0,0,0,0,1,0,1,0,0,1,0,0,3,1,17,24,4,12,69432,740,no_money_launder,single,cash
8467,4,0,0,0,0,1,1,0,1,0,0,1,1,2,3,1,56,19,1,17,72575,746,no_money_launder,married,wire
8468,4,0,0,1,0,1,1,1,0,0,1,0,0,1,4,0,477,195,1,19,8164,749,no_money_launder,single,check
8469,4,0,0,1,1,0,1,1,0,0,0,1,2,1,0,2,457,16,1,14,62667,539,no_money_launder,divorced,check
8470,4,0,1,1,0,1,1,0,0,0,0,1,2,1,2,6,144,178,4,1,18222,700,no_money_launder,divorced,check
8471,4,0,1,1,0,1,1,0,1,0,0,1,1,2,2,0,97,210,3,4,11622,686,no_money_launder,married,wire
8472,4,0,0,1,1,1,1,1,1,0,0,1,2,1,0,3,8,1,4,16,101662,750,no_money_launder,divorced,check
8473,4,0,0,1,1,0,1,0,1,0,0,1,1,2,1,0,20,13,36,18,28187,632,no_money_launder,married,wire
8474,4,0,0,1,0,1,0,1,1,0,1,1,2,1,3,0,31,129,6,4,69425,631,no_money_launder,divorced,check
8475,4,0,0,0,0,1,1,0,0,0,1,1,1,2,1,0,184,105,1,4,84174,733,no_money_launder,married,wire
8476,4,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,99,21,1,5,280354,732,no_money_launder,married,check
8477,4,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,100,2,10,11,100922,634,no_money_launder,married,cash
8478,4,0,1,0,0,0,0,1,1,0,0,1,1,1,0,3,51,131,1,12,29325,597,no_money_launder,married,check
8479,4,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,447,12,42,15,40352,724,no_money_launder,married,check
8480,4,0,0,0,0,0,1,0,1,0,1,1,2,1,0,0,415,70,1,1,84350,780,no_money_launder,divorced,check
8481,4,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,20,36,5,14,9528,753,no_money_launder,married,check
8482,4,0,1,1,0,1,1,0,0,0,0,1,2,2,0,3,52,148,1,23,72580,516,no_money_launder,divorced,wire
8483,4,0,0,0,0,1,1,1,1,0,0,1,2,1,3,2,136,17,3,1,60495,627,no_money_launder,divorced,check
8484,4,0,0,0,1,0,0,1,1,1,0,1,0,1,0,2,5,12,5,7,44965,706,no_money_launder,single,check
8485,4,0,0,0,1,0,1,1,1,0,0,1,2,1,1,0,499,111,2,5,40524,741,no_money_launder,divorced,check
8486,4,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,112,16,3,4,24243,722,no_money_launder,married,check
8487,4,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,27,18,19,3,83944,688,no_money_launder,married,check
8488,4,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,215,74,5,13,70815,744,no_money_launder,single,cash
8489,4,0,0,1,1,1,1,1,1,0,0,1,0,1,2,4,20,15,1,1,16121,591,no_money_launder,single,check
8490,4,0,0,1,0,0,1,1,0,1,1,0,0,1,6,1,15,104,7,13,96345,510,no_money_launder,single,check
8491,4,0,0,0,0,0,1,0,0,0,0,1,1,2,1,3,47,17,1,27,87366,706,no_money_launder,married,wire
8492,4,0,0,1,0,1,1,1,1,0,0,1,2,2,2,0,5,14,10,7,25899,640,no_money_launder,divorced,wire
8493,4,0,1,0,0,1,1,1,1,0,0,1,2,0,1,1,1,9,5,13,38121,720,no_money_launder,divorced,cash
8494,4,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,103,239,10,18,47686,598,no_money_launder,married,check
8495,4,0,0,0,0,1,1,1,0,0,0,0,0,2,3,0,116,1,1,15,69116,763,no_money_launder,single,wire
8496,4,0,0,0,0,0,0,1,1,1,0,0,2,1,4,3,26,240,21,22,34327,711,no_money_launder,divorced,check
8497,4,0,0,1,1,1,1,1,1,0,0,0,1,1,2,3,57,44,5,5,21143,553,no_money_launder,married,check
8498,4,0,1,0,0,1,1,0,0,0,0,1,2,1,0,2,24,186,9,3,52790,680,no_money_launder,divorced,check
8499,4,0,0,0,1,1,0,0,1,0,0,1,0,0,0,3,236,14,14,5,53817,669,no_money_launder,single,cash
8500,4,0,0,1,0,1,1,1,1,0,0,0,0,1,5,2,77,174,15,20,20188,748,no_money_launder,single,check
8501,4,0,0,0,0,0,1,0,0,0,0,1,2,1,3,0,232,238,4,29,15536,736,no_money_launder,divorced,check
8502,4,0,0,1,0,0,1,0,0,0,1,1,0,1,2,0,109,12,9,15,68570,836,no_money_launder,single,check
8503,4,0,1,1,1,0,0,0,1,0,0,1,2,1,5,4,465,25,5,13,185553,511,no_money_launder,divorced,check
8504,4,0,0,0,1,0,1,1,0,1,0,0,1,1,3,0,270,39,1,17,74633,773,no_money_launder,married,check
8505,4,0,0,0,0,0,1,1,1,0,1,1,2,1,0,2,8,17,3,18,5880,607,no_money_launder,divorced,check
8506,4,0,0,0,0,1,1,0,1,0,1,0,1,1,5,4,18,154,7,9,6367,601,no_money_launder,married,check
8507,4,0,0,0,0,0,1,1,1,0,0,0,2,0,3,0,82,27,3,13,17241,752,no_money_launder,divorced,cash
8508,4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,87,119,2,25,18638,514,no_money_launder,single,cash
8509,4,0,0,1,0,1,1,1,0,0,1,1,2,1,7,0,75,26,12,10,13339,659,no_money_launder,divorced,check
8510,4,0,0,1,1,1,1,1,1,0,0,1,1,0,1,2,230,33,5,12,9996,792,no_money_launder,married,cash
8511,4,0,0,0,0,0,1,1,1,0,0,1,1,0,2,0,174,239,18,2,15169,668,no_money_launder,married,cash
8512,4,0,0,0,0,0,1,0,1,0,0,1,2,1,2,1,81,48,3,9,60595,731,no_money_launder,divorced,check
8513,4,0,0,0,1,1,1,1,0,0,0,1,2,2,1,0,256,47,5,2,62745,648,no_money_launder,divorced,wire
8514,4,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,54,7,2,3,129194,687,no_money_launder,married,check
8515,4,0,0,0,1,0,1,0,1,0,0,1,1,2,3,4,3,72,1,19,6799,746,no_money_launder,married,wire
8516,4,0,1,0,0,0,1,1,1,0,1,0,0,0,0,2,320,1,2,19,36302,657,no_money_launder,single,cash
8517,4,0,0,1,1,1,1,0,0,0,1,1,1,1,2,0,222,21,1,25,65978,605,no_money_launder,married,check
8518,4,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,29,21,5,10,51070,744,no_money_launder,married,check
8519,4,0,1,1,0,1,1,0,1,0,0,1,1,1,4,1,267,16,4,14,106485,721,no_money_launder,married,check
8520,4,0,0,0,0,1,1,0,0,0,0,0,1,1,3,2,16,71,3,34,67586,644,no_money_launder,married,check
8521,4,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,65,4,1,5,24552,707,no_money_launder,single,check
8522,4,0,1,0,0,1,0,1,1,0,0,1,0,2,0,3,35,25,1,20,22050,740,no_money_launder,single,wire
8523,4,0,0,0,1,1,1,0,1,0,0,0,2,0,3,3,55,226,1,12,8059,674,no_money_launder,divorced,cash
8524,4,0,0,0,0,1,1,1,1,0,1,1,1,1,4,0,298,15,4,2,44297,747,no_money_launder,married,check
8525,4,0,0,1,0,1,0,0,1,0,0,1,1,0,3,0,68,17,2,3,5193,718,no_money_launder,married,cash
8526,4,0,1,0,0,1,1,1,0,1,0,1,0,1,0,2,34,19,1,1,69772,625,no_money_launder,single,check
8527,4,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,22,74,22,25,20743,693,no_money_launder,divorced,check
8528,4,0,0,0,1,0,0,1,1,0,0,1,0,1,2,0,33,8,2,22,48513,729,no_money_launder,single,check
8529,4,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,187,129,5,30,51451,791,no_money_launder,single,check
8530,4,0,0,1,1,1,0,1,1,1,0,1,1,2,3,0,17,29,4,9,20467,735,no_money_launder,married,wire
8531,4,0,0,0,1,1,1,1,0,1,0,1,1,1,4,3,71,17,1,5,274510,606,no_money_launder,married,check
8532,4,0,1,1,1,0,1,0,1,0,1,1,1,1,2,6,35,23,19,1,55365,790,no_money_launder,married,check
8533,4,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,389,15,1,2,73142,669,no_money_launder,married,cash
8534,4,0,1,0,0,0,1,1,1,0,1,1,1,1,0,7,24,50,1,19,59446,559,no_money_launder,married,check
8535,4,0,1,1,1,0,1,1,1,0,1,1,1,2,0,0,12,4,4,2,69328,616,no_money_launder,married,wire
8536,4,0,1,1,1,0,1,1,0,0,0,1,2,1,1,2,75,105,2,14,44102,658,no_money_launder,divorced,check
8537,4,0,0,0,1,1,0,1,1,1,0,1,2,1,2,1,12,44,1,3,57658,724,no_money_launder,divorced,check
8538,4,0,0,1,0,1,1,0,1,0,0,1,2,1,4,0,375,48,1,3,29603,596,no_money_launder,divorced,check
8539,4,0,0,1,0,0,1,1,0,0,0,1,2,0,0,0,71,110,4,5,9917,723,no_money_launder,divorced,cash
8540,4,0,1,1,0,0,0,0,0,0,0,1,1,2,0,7,67,18,5,4,18702,671,no_money_launder,married,wire
8541,4,0,1,0,0,0,0,0,1,1,0,1,1,0,1,2,2,10,39,3,33570,717,no_money_launder,married,cash
8542,4,0,0,1,1,0,1,0,0,0,0,1,2,1,0,1,28,15,1,1,7608,644,no_money_launder,divorced,check
8543,4,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,40,24,1,29,59547,599,no_money_launder,married,check
8544,4,0,0,0,1,1,1,1,1,0,1,0,2,1,0,0,43,12,10,2,69340,526,no_money_launder,divorced,check
8545,4,0,0,0,0,1,1,1,1,0,0,1,2,2,7,1,148,176,1,14,5407,746,no_money_launder,divorced,wire
8546,4,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,133,41,4,4,79557,726,no_money_launder,married,check
8547,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,15,11,1,16,37765,652,no_money_launder,married,cash
8548,4,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,139,244,1,2,7709,563,no_money_launder,divorced,check
8549,4,0,0,0,0,0,1,1,1,0,0,1,0,1,6,0,22,2,3,4,7147,734,no_money_launder,single,check
8550,4,0,1,0,1,1,1,0,0,0,0,1,2,1,2,2,110,240,12,5,69821,636,no_money_launder,divorced,check
8551,4,0,0,0,1,0,1,1,0,0,0,1,2,1,2,1,116,249,1,3,243778,610,no_money_launder,divorced,check
8552,4,0,0,1,0,1,1,0,1,0,0,1,0,2,0,1,81,18,2,2,35727,664,no_money_launder,single,wire
8553,4,0,0,0,0,0,1,1,1,0,0,1,1,1,3,0,47,115,3,3,23005,653,no_money_launder,married,check
8554,4,0,0,1,1,1,0,0,1,0,0,1,2,0,3,0,20,22,4,14,24322,628,no_money_launder,divorced,cash
8555,4,0,0,0,0,1,1,1,1,0,0,1,1,2,0,1,8,1,4,42,66377,665,no_money_launder,married,wire
8556,4,0,1,1,0,1,1,1,1,1,0,1,2,1,0,1,41,34,1,17,8348,664,no_money_launder,divorced,check
8557,4,0,0,1,0,1,0,1,0,0,0,1,2,1,0,0,59,9,4,21,10945,587,no_money_launder,divorced,check
8558,4,0,1,0,0,1,1,0,1,0,0,1,2,2,1,4,216,12,8,7,89940,719,no_money_launder,divorced,wire
8559,4,0,0,1,0,0,0,0,1,0,0,1,1,1,3,6,119,155,15,11,59299,846,no_money_launder,married,check
8560,4,0,0,0,1,1,1,0,1,1,0,0,0,1,4,2,6,133,10,3,74604,657,no_money_launder,single,check
8561,4,0,1,0,0,1,1,1,1,0,0,1,1,1,2,0,389,2,1,44,6604,648,no_money_launder,married,check
8562,4,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,48,107,13,1,133372,653,no_money_launder,married,check
8563,4,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,102,7,18,5,94689,654,no_money_launder,single,check
8564,4,0,1,1,0,0,1,0,1,0,0,0,2,0,4,6,139,23,4,2,17798,693,no_money_launder,divorced,cash
8565,4,0,0,0,1,1,1,0,0,1,1,1,2,0,4,0,39,4,3,46,65778,621,no_money_launder,divorced,cash
8566,4,0,0,0,0,0,1,0,0,0,0,1,2,0,3,0,292,19,5,29,64241,649,no_money_launder,divorced,cash
8567,4,0,0,0,1,1,1,1,1,1,0,1,1,1,2,1,121,24,3,12,62006,642,no_money_launder,married,check
8568,4,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,17,23,1,12,43169,620,no_money_launder,married,check
8569,4,0,0,1,1,1,1,0,0,0,0,0,0,1,1,7,51,165,9,1,15379,737,no_money_launder,single,check
8570,4,0,0,0,1,1,1,0,1,1,0,0,1,0,0,7,12,218,4,1,44751,598,no_money_launder,married,cash
8571,4,0,0,1,0,0,1,0,1,0,0,1,2,1,5,0,63,87,2,14,52297,724,no_money_launder,divorced,check
8572,4,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,375,20,7,15,144790,711,no_money_launder,married,cash
8573,4,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,22,1,9,4,6885,800,no_money_launder,single,check
8574,4,0,0,1,0,1,1,0,0,0,0,0,1,2,3,0,11,9,4,11,100409,723,no_money_launder,married,wire
8575,4,0,0,1,0,0,1,1,1,0,1,1,2,0,1,2,61,19,1,5,7836,559,no_money_launder,divorced,cash
8576,4,0,0,0,1,0,0,0,0,0,0,1,2,1,0,2,251,32,1,13,13369,634,no_money_launder,divorced,check
8577,4,0,0,1,1,1,1,1,1,1,1,1,2,1,1,2,92,14,12,5,27367,629,no_money_launder,divorced,check
8578,4,0,0,1,0,0,1,1,0,0,1,1,1,1,7,1,60,9,8,18,61412,582,no_money_launder,married,check
8579,4,0,1,0,1,0,1,0,1,1,0,1,0,1,5,0,22,30,5,13,18756,762,no_money_launder,single,check
8580,4,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,36,14,4,29,28875,725,no_money_launder,single,check
8581,4,0,0,0,1,1,0,0,1,1,1,1,0,2,3,0,59,8,10,15,45274,750,no_money_launder,single,wire
8582,4,0,0,1,0,0,1,1,1,0,0,1,0,1,3,0,169,7,1,9,68310,625,no_money_launder,single,check
8583,4,0,1,0,1,1,0,0,0,0,0,1,1,0,6,6,228,33,1,4,57402,714,no_money_launder,married,cash
8584,4,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,59,11,1,19,17216,606,no_money_launder,married,check
8585,4,0,0,0,0,1,1,1,1,0,0,0,2,1,0,0,411,19,3,15,55376,748,no_money_launder,divorced,check
8586,4,0,0,1,0,1,1,1,1,0,1,1,1,1,0,4,211,197,4,13,73843,739,no_money_launder,married,check
8587,4,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,50,4,3,1,35797,796,no_money_launder,single,check
8588,4,0,0,1,0,1,1,1,1,0,1,0,2,1,0,6,246,23,7,4,31382,784,no_money_launder,divorced,check
8589,4,0,0,0,0,1,0,0,0,1,0,1,1,2,2,4,15,25,7,5,37618,724,no_money_launder,married,wire
8590,4,0,0,0,0,1,1,0,1,0,0,1,2,1,0,1,29,115,4,4,76769,663,no_money_launder,divorced,check
8591,4,0,0,1,0,0,1,1,0,0,1,1,1,1,2,0,29,3,5,11,22709,678,no_money_launder,married,check
8592,4,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,285,24,10,9,35110,606,no_money_launder,single,check
8593,4,0,0,1,0,1,0,1,0,1,0,1,0,1,6,0,73,11,12,20,35412,624,no_money_launder,single,check
8594,4,0,1,0,0,0,0,1,1,0,0,1,2,2,3,0,279,43,3,4,276154,738,no_money_launder,divorced,wire
8595,4,0,0,1,0,1,1,1,0,0,0,1,1,0,2,2,272,25,18,14,187042,634,no_money_launder,married,cash
8596,4,0,1,0,0,0,1,1,0,0,1,1,0,1,7,3,49,14,2,4,61765,736,no_money_launder,single,check
8597,4,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,268,146,4,8,7896,628,no_money_launder,married,check
8598,4,0,1,1,0,1,1,1,1,0,0,1,1,1,0,2,41,4,14,2,6425,700,no_money_launder,married,check
8599,4,0,0,0,1,1,1,1,0,0,0,1,2,1,3,2,152,14,1,11,65067,778,no_money_launder,divorced,check
8600,4,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,8,11,3,8,62349,729,no_money_launder,single,check
8601,4,0,0,0,0,0,0,0,1,0,1,1,2,0,3,2,96,31,1,4,39182,726,no_money_launder,divorced,cash
8602,4,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,426,60,5,5,79266,723,no_money_launder,single,check
8603,4,0,0,0,1,0,1,1,1,0,1,1,1,1,3,7,69,18,32,3,73664,587,no_money_launder,married,check
8604,4,0,1,1,0,1,1,1,1,0,1,1,0,2,0,0,28,11,2,14,59071,648,no_money_launder,single,wire
8605,4,0,1,0,0,1,1,1,1,0,0,1,2,1,0,0,99,12,1,18,225927,757,no_money_launder,divorced,check
8606,4,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,87,16,3,4,68914,724,no_money_launder,married,cash
8607,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,66,11,38,4,11551,705,no_money_launder,married,cash
8608,4,0,1,0,0,1,0,0,0,0,0,1,2,1,5,0,24,29,2,8,5277,811,no_money_launder,divorced,check
8609,4,0,0,1,1,1,1,1,0,0,0,1,0,1,6,4,164,152,10,50,26805,751,no_money_launder,single,check
8610,4,0,1,1,0,0,1,0,1,0,0,1,0,2,0,2,249,242,1,13,15764,505,no_money_launder,single,wire
8611,4,0,0,0,0,1,1,1,0,0,0,1,2,2,2,0,11,22,10,11,35044,671,no_money_launder,divorced,wire
8612,4,0,0,0,1,1,1,0,1,1,0,0,1,1,2,0,215,2,1,15,129530,556,no_money_launder,married,check
8613,4,0,1,0,0,1,0,0,0,1,0,0,2,0,3,4,64,105,3,24,94745,601,no_money_launder,divorced,cash
8614,4,0,0,0,0,1,1,1,0,0,0,1,2,2,3,0,222,194,4,2,11450,676,no_money_launder,divorced,wire
8615,4,0,1,1,1,0,1,0,1,0,0,1,1,1,2,4,46,31,2,47,50136,750,no_money_launder,married,check
8616,4,0,0,1,0,1,1,1,1,0,0,1,1,1,4,0,149,214,5,4,6787,700,no_money_launder,married,check
8617,4,0,1,0,1,1,1,1,1,1,0,1,1,1,5,0,49,12,4,3,68262,678,no_money_launder,married,check
8618,4,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,492,17,8,1,36925,639,no_money_launder,single,check
8619,4,0,1,0,1,0,1,1,1,0,0,1,2,1,2,0,53,7,5,1,46353,729,no_money_launder,divorced,check
8620,4,0,0,1,1,0,1,0,1,0,0,1,0,1,3,0,98,22,1,7,70527,622,no_money_launder,single,check
8621,4,0,0,1,1,1,1,0,0,0,0,1,1,1,1,3,210,41,33,15,12339,610,no_money_launder,married,check
8622,4,0,1,0,0,1,1,0,1,0,0,0,1,1,2,3,88,9,4,2,17061,758,no_money_launder,married,check
8623,4,0,0,1,0,1,1,1,0,0,1,0,2,1,0,0,111,20,47,16,24124,617,no_money_launder,divorced,check
8624,4,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,69,11,3,17,11687,751,no_money_launder,married,check
8625,4,0,0,0,1,1,1,1,1,0,1,1,2,1,0,0,23,162,3,14,29602,836,no_money_launder,divorced,check
8626,4,0,0,0,0,1,0,0,0,1,0,1,2,1,4,0,12,22,1,11,62337,674,no_money_launder,divorced,check
8627,4,0,0,0,1,0,0,1,1,0,0,0,2,1,0,0,145,6,4,5,11847,769,no_money_launder,divorced,check
8628,4,0,1,0,0,1,1,1,1,0,0,1,2,0,2,2,342,9,5,26,74645,645,no_money_launder,divorced,cash
8629,4,0,1,0,0,0,1,0,0,0,0,1,2,1,2,1,221,102,1,13,7766,706,no_money_launder,divorced,check
8630,4,0,1,0,0,1,0,1,1,0,0,1,1,0,2,2,46,76,1,2,29336,674,no_money_launder,married,cash
8631,4,0,0,0,0,1,1,0,1,1,1,1,1,1,7,2,16,239,7,23,68102,659,no_money_launder,married,check
8632,4,0,0,1,1,0,1,1,1,0,0,0,1,1,2,0,11,17,12,4,41953,720,no_money_launder,married,check
8633,4,0,1,1,1,1,1,0,0,0,1,0,0,1,4,3,31,30,25,14,79624,749,no_money_launder,single,check
8634,4,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,75,143,2,12,15910,706,no_money_launder,single,check
8635,4,0,1,0,0,0,1,1,1,0,0,1,2,1,1,1,88,3,20,2,43519,736,no_money_launder,divorced,check
8636,4,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,76,250,3,20,66077,710,no_money_launder,single,check
8637,4,0,0,1,0,1,0,1,1,0,0,1,2,2,2,6,37,188,7,2,66585,718,no_money_launder,divorced,wire
8638,4,0,0,1,1,1,1,1,0,0,0,1,0,1,2,3,37,6,3,26,66436,777,no_money_launder,single,check
8639,4,0,1,1,1,0,1,0,1,0,0,1,2,0,0,3,3,113,7,12,65450,751,no_money_launder,divorced,cash
8640,4,0,1,1,0,1,0,1,1,0,1,1,2,1,1,0,80,13,1,1,99942,748,no_money_launder,divorced,check
8641,4,0,0,0,0,1,1,0,0,0,1,1,1,2,1,3,238,34,5,15,42967,805,no_money_launder,married,wire
8642,4,0,0,0,0,1,1,1,0,0,0,1,1,0,5,1,16,231,7,13,67925,832,no_money_launder,married,cash
8643,4,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,101,2,4,34,11346,776,no_money_launder,married,check
8644,4,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,13,16,1,5,67755,744,no_money_launder,single,check
8645,4,0,0,1,0,1,1,0,1,0,0,1,0,1,3,6,67,25,7,14,61789,735,no_money_launder,single,check
8646,4,0,0,1,0,0,1,1,1,0,0,1,1,0,3,2,169,1,1,6,7093,647,no_money_launder,married,cash
8647,4,0,1,0,1,0,1,0,1,0,0,1,0,1,3,1,3,13,1,19,253522,836,no_money_launder,single,check
8648,4,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,134,25,1,19,185743,706,no_money_launder,single,check
8649,4,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,163,15,2,10,9887,733,no_money_launder,married,cash
8650,4,0,0,1,1,1,1,1,0,0,0,1,2,1,4,5,63,12,31,1,186026,730,no_money_launder,divorced,check
8651,4,0,1,1,0,0,1,1,1,0,0,1,1,1,0,2,40,7,2,3,259887,687,no_money_launder,married,check
8652,4,0,0,1,1,0,1,1,0,0,0,0,1,1,1,7,185,8,4,24,10248,715,no_money_launder,married,check
8653,4,0,1,0,0,0,1,1,1,0,0,1,1,1,2,1,45,229,5,1,45687,670,no_money_launder,married,check
8654,4,0,0,1,0,1,1,0,1,0,0,1,2,1,2,0,156,196,7,15,102022,715,no_money_launder,divorced,check
8655,4,0,1,0,0,0,1,1,1,0,0,0,2,1,1,0,16,16,2,12,8834,764,no_money_launder,divorced,check
8656,4,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,209,14,3,5,52998,628,no_money_launder,divorced,cash
8657,4,0,1,0,0,0,0,0,1,0,0,0,1,2,3,1,35,42,3,1,57253,642,no_money_launder,married,wire
8658,4,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,84,3,16,2,37591,665,no_money_launder,single,check
8659,4,0,0,1,0,1,1,0,0,1,0,1,1,2,0,4,47,21,2,10,46786,711,no_money_launder,married,wire
8660,4,0,0,1,1,1,1,1,0,0,0,1,2,1,3,3,109,6,1,5,5246,753,no_money_launder,divorced,check
8661,4,0,0,0,0,0,1,0,1,0,1,1,1,2,1,0,122,111,6,9,46155,748,no_money_launder,married,wire
8662,4,0,1,1,0,1,1,0,1,1,0,1,1,1,2,2,249,4,2,50,63088,723,no_money_launder,married,check
