account_id,performance_period,ml_indicator,checking_only_indicator,prior_ctr_indicator,address_change_2x_indicator,cross_border_trx_indicator,in_person_contact_indicator,linkedin_indicator,atm_deposit_indicator,trx_10ksum_indicator,common_merchant_indicator,direct_deposit_indicator,marital_status,primary_transfer_cat,citizenship_country_risk,occupation_risk,num_transactions,num_acctbal_chgs_gt2000,distance_to_employer,distance_to_bank,income,credit_score,ml_indicator_type,marital_status_type,primary_transfer_cat_type
7087,3,0,0,1,1,0,1,1,1,0,0,1,1,1,3,0,25,2,4,5,17701,598,no_money_launder,married,check
7088,3,0,0,0,0,1,1,0,0,0,0,1,0,1,0,5,418,242,16,15,123074,736,no_money_launder,single,check
7089,3,0,0,0,0,1,1,0,1,0,0,1,0,1,2,0,2,8,2,12,44849,722,no_money_launder,single,check
7090,3,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,295,4,4,19,73888,704,no_money_launder,married,cash
7091,3,0,0,1,0,1,1,1,1,0,0,1,1,1,0,2,365,13,41,5,64000,730,no_money_launder,married,check
7092,3,0,0,0,0,1,1,1,0,0,0,1,2,1,0,0,290,15,1,17,73804,676,no_money_launder,divorced,check
7093,3,0,0,1,0,1,1,0,1,0,0,1,2,0,0,3,102,3,5,4,60212,748,no_money_launder,divorced,cash
7094,3,0,0,1,1,0,1,0,0,0,0,1,1,1,0,3,376,137,16,3,40845,841,no_money_launder,married,check
7095,3,0,0,0,0,1,1,0,1,0,0,1,2,1,3,0,72,19,3,4,92836,730,no_money_launder,divorced,check
7096,3,0,1,0,1,1,0,1,1,0,0,0,0,2,3,3,92,13,1,14,21542,667,no_money_launder,single,wire
7097,3,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,359,117,1,13,72907,665,no_money_launder,married,check
7098,3,0,1,1,0,0,1,0,1,0,0,1,0,1,0,3,87,12,1,46,15567,629,no_money_launder,single,check
7099,3,0,1,1,0,0,1,1,0,0,1,1,2,1,3,1,35,21,10,3,133342,676,no_money_launder,divorced,check
7100,3,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,265,18,1,4,28332,750,no_money_launder,single,check
7101,3,0,1,0,0,0,0,0,1,0,0,1,1,0,4,3,43,28,29,13,94388,735,no_money_launder,married,cash
7102,3,0,1,1,0,1,1,0,0,1,0,0,2,1,1,1,90,112,6,1,52962,684,no_money_launder,divorced,check
7103,3,0,0,0,0,1,1,1,0,0,0,1,1,1,3,3,92,136,2,13,45274,728,no_money_launder,married,check
7104,3,0,0,1,0,1,1,1,1,0,0,1,1,1,4,0,47,150,4,1,62760,653,no_money_launder,married,check
7105,3,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,375,31,16,13,74794,663,no_money_launder,married,check
7106,3,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,271,3,1,1,34889,730,no_money_launder,single,check
7107,3,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,16,14,3,17,105900,675,no_money_launder,married,check
7108,3,0,0,0,0,1,1,0,1,0,1,0,2,1,5,1,32,3,10,16,109134,711,no_money_launder,divorced,check
7109,3,0,1,1,1,1,1,0,1,0,0,1,1,0,3,1,295,82,1,13,51545,646,no_money_launder,married,cash
7110,3,0,0,0,0,1,1,0,0,0,0,0,1,1,2,0,140,88,2,13,18172,733,no_money_launder,married,check
7111,3,0,0,0,0,1,1,1,1,0,0,1,2,1,0,0,166,23,4,1,43224,608,no_money_launder,divorced,check
7112,3,0,0,1,1,1,1,1,0,1,0,1,0,1,1,7,301,30,1,5,45838,637,no_money_launder,single,check
7113,3,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,21,15,1,7,33032,719,no_money_launder,single,check
7114,3,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,45,201,5,16,153728,649,no_money_launder,divorced,check
7115,3,0,0,0,0,0,1,1,1,0,0,1,2,2,1,0,335,245,4,14,66456,613,no_money_launder,divorced,wire
7116,3,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,252,15,5,4,12872,524,no_money_launder,married,check
7117,3,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,157,110,9,7,69540,718,no_money_launder,single,check
7118,3,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,75,16,1,12,67504,673,no_money_launder,married,cash
7119,3,0,0,1,0,1,1,0,0,0,0,0,2,1,4,1,28,18,4,13,37218,561,no_money_launder,divorced,check
7120,3,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,7,12,2,1,19753,652,no_money_launder,single,check
7121,3,0,1,1,0,1,0,0,1,0,0,1,0,0,4,0,109,9,8,3,62012,604,no_money_launder,single,cash
7122,3,0,1,1,0,0,1,0,1,0,0,0,2,1,0,0,391,203,1,14,52853,725,no_money_launder,divorced,check
7123,3,0,0,1,0,1,1,1,1,0,0,1,2,2,0,4,99,104,4,2,68239,707,no_money_launder,divorced,wire
7124,3,0,0,1,0,1,1,0,0,0,0,1,2,1,0,3,46,11,13,4,94902,739,no_money_launder,divorced,check
7125,3,0,0,0,1,1,1,1,0,0,0,1,1,2,1,0,54,148,7,11,51782,663,no_money_launder,married,wire
7126,3,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,19,23,5,5,145885,780,no_money_launder,married,cash
7127,3,0,0,1,0,1,0,1,0,0,0,1,2,1,2,0,198,35,4,4,73947,714,no_money_launder,divorced,check
7128,3,0,0,0,1,1,1,0,0,0,0,1,1,1,0,3,88,123,3,3,187861,741,no_money_launder,married,check
7129,3,0,0,1,1,1,1,1,0,1,1,1,2,1,3,2,34,25,11,6,51056,609,no_money_launder,divorced,check
7130,3,0,1,1,0,1,1,1,0,0,0,0,1,2,4,0,89,15,4,2,31463,726,no_money_launder,married,wire
7131,3,0,0,0,1,1,0,1,1,0,0,0,1,1,3,0,12,105,9,4,34848,795,no_money_launder,married,check
7132,3,0,0,1,1,0,1,0,0,0,0,1,2,0,4,0,237,37,1,4,83605,731,no_money_launder,divorced,cash
7133,3,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,13,119,17,3,68589,740,no_money_launder,single,check
7134,3,0,1,0,0,0,0,0,0,0,0,1,1,1,6,0,222,23,6,12,60248,626,no_money_launder,married,check
7135,3,0,1,1,0,0,1,1,0,1,1,1,1,1,3,2,61,12,1,5,60924,621,no_money_launder,married,check
7136,3,0,0,1,1,0,1,1,0,1,0,1,1,1,0,3,92,138,2,15,44704,654,no_money_launder,married,check
7137,3,0,1,1,0,0,1,0,0,0,1,0,0,2,0,0,220,19,18,14,47637,706,no_money_launder,single,wire
7138,3,0,1,0,1,1,1,1,1,0,0,1,2,1,3,3,35,6,10,8,59038,755,no_money_launder,divorced,check
7139,3,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,20,14,5,22,71143,653,no_money_launder,married,check
7140,3,0,1,1,0,1,1,1,0,0,0,1,1,1,2,0,187,11,4,11,114780,583,no_money_launder,married,check
7141,3,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,67,18,16,6,68087,638,no_money_launder,married,check
7142,3,0,0,1,0,1,1,1,0,0,0,1,0,1,2,0,100,24,2,11,70890,715,no_money_launder,single,check
7143,3,0,1,1,1,0,1,0,1,0,0,1,1,1,5,4,8,136,3,14,64160,556,no_money_launder,married,check
7144,3,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,92,11,1,48,94961,744,no_money_launder,single,check
7145,3,0,1,1,1,0,1,0,1,1,0,1,2,1,0,0,21,29,9,15,97750,716,no_money_launder,divorced,check
7146,3,0,0,1,0,0,1,0,0,0,0,1,2,1,0,0,70,16,1,2,93524,748,no_money_launder,divorced,check
7147,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,49,6,4,28,61020,714,no_money_launder,single,check
7148,3,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,48,21,1,2,66288,728,no_money_launder,married,check
7149,3,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,413,104,5,1,10021,835,no_money_launder,married,cash
7150,3,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,12,13,5,13,55112,603,no_money_launder,married,check
7151,3,0,1,0,0,1,0,1,1,1,0,1,2,1,3,1,170,34,1,4,45866,703,no_money_launder,divorced,check
7152,3,0,0,0,0,1,1,1,0,0,0,1,1,1,2,4,185,20,12,4,274537,797,no_money_launder,married,check
7153,3,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,49,2,5,66324,747,no_money_launder,single,check
7154,3,0,1,1,0,0,0,0,1,0,1,0,1,1,1,3,14,13,16,12,106346,794,no_money_launder,married,check
7155,3,0,1,1,1,1,0,1,1,0,0,1,2,0,3,2,71,25,13,3,66752,847,no_money_launder,divorced,cash
7156,3,0,0,0,1,0,1,1,1,0,0,0,0,1,3,3,85,25,9,5,43156,744,no_money_launder,single,check
7157,3,0,0,1,1,0,1,1,1,0,0,1,1,2,1,3,76,84,4,8,75465,746,no_money_launder,married,wire
7158,3,0,0,1,0,0,1,0,1,0,0,1,2,2,4,0,15,5,1,13,35384,707,no_money_launder,divorced,wire
7159,3,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,28,24,25,12,47205,707,no_money_launder,married,check
7160,3,0,0,0,0,1,1,1,1,1,1,1,0,1,4,2,37,7,45,1,8079,830,no_money_launder,single,check
7161,3,0,0,1,0,1,1,1,0,1,0,1,2,0,3,0,50,13,1,1,45943,602,no_money_launder,divorced,cash
7162,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,44,24,4,1,43996,733,no_money_launder,married,cash
7163,3,0,1,0,0,0,1,1,1,1,0,1,1,0,0,4,36,12,5,9,70681,698,no_money_launder,married,cash
7164,3,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,65,88,4,10,56496,707,no_money_launder,married,wire
7165,3,0,0,0,0,1,1,1,1,0,0,1,2,0,3,3,208,7,4,1,8889,778,no_money_launder,divorced,cash
7166,3,0,1,0,1,1,0,1,0,0,1,1,2,1,5,5,253,11,5,4,9325,679,no_money_launder,divorced,check
7167,3,0,0,0,0,1,0,1,1,0,1,0,0,1,2,1,63,39,2,16,74726,527,no_money_launder,single,check
7168,3,0,1,0,1,0,0,1,0,0,0,0,2,1,4,2,348,221,29,4,46405,742,no_money_launder,divorced,check
7169,3,0,1,0,0,1,1,1,0,1,0,1,2,1,0,0,19,6,5,4,29200,715,no_money_launder,divorced,check
7170,3,0,0,0,0,1,1,1,0,0,0,0,2,1,3,5,6,12,2,1,26624,574,no_money_launder,divorced,check
7171,3,0,1,0,1,1,1,1,1,1,0,1,1,1,0,7,53,128,4,8,146903,614,no_money_launder,married,check
7172,3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,163,38,1,1,42653,771,no_money_launder,single,check
7173,3,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,216,7,2,7,67295,803,no_money_launder,married,check
7174,3,0,0,0,0,0,1,1,1,0,1,1,2,1,2,0,34,196,5,5,49376,716,no_money_launder,divorced,check
7175,3,0,0,0,0,1,1,0,1,1,0,0,2,1,5,1,161,23,1,4,27384,690,no_money_launder,divorced,check
7176,3,0,0,1,1,1,1,0,1,0,0,1,1,0,2,0,100,12,4,5,56709,800,no_money_launder,married,cash
7177,3,0,0,0,0,0,1,0,0,0,1,1,2,2,0,6,57,193,2,2,281915,626,no_money_launder,divorced,wire
7178,3,0,0,0,1,0,1,0,0,0,0,1,2,1,2,0,19,13,4,2,170110,737,no_money_launder,divorced,check
7179,3,0,1,0,1,1,0,1,1,0,1,1,0,1,2,0,39,40,4,4,81621,772,no_money_launder,single,check
7180,3,0,0,0,0,1,0,1,1,1,0,1,2,1,7,2,47,14,1,7,53070,798,no_money_launder,divorced,check
7181,3,0,0,1,0,1,1,0,0,0,0,1,2,1,1,1,12,14,1,1,72300,644,no_money_launder,divorced,check
7182,3,0,0,1,0,1,0,1,0,0,0,1,2,1,3,0,151,44,4,2,46856,567,no_money_launder,divorced,check
7183,3,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,221,3,3,13,84448,659,no_money_launder,married,check
7184,3,0,1,1,0,1,1,0,0,0,0,1,2,1,2,0,86,31,45,5,65443,730,no_money_launder,divorced,check
7185,3,0,0,1,1,0,1,1,1,0,0,1,0,1,4,0,124,16,5,4,19165,677,no_money_launder,single,check
7186,3,0,1,1,0,0,1,1,0,0,0,1,1,1,2,0,7,14,1,15,66488,713,no_money_launder,married,check
7187,3,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0,14,105,2,13,20382,782,no_money_launder,single,check
7188,3,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,188,10,8,5,62727,796,no_money_launder,married,cash
7189,3,0,0,0,0,1,1,1,1,0,0,1,0,1,0,6,81,73,5,5,65097,740,no_money_launder,single,check
7190,3,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,44,18,3,15,113185,748,no_money_launder,married,check
7191,3,0,0,1,0,1,1,1,1,0,0,1,1,1,3,1,42,17,1,14,7377,815,no_money_launder,married,check
7192,3,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,140,160,1,5,113987,534,no_money_launder,married,check
7193,3,0,0,0,0,1,1,1,0,0,0,1,2,0,1,0,53,42,2,1,111265,573,no_money_launder,divorced,cash
7194,3,0,0,0,0,0,1,0,1,0,1,0,0,1,4,0,341,150,2,20,21235,618,no_money_launder,single,check
7195,3,0,1,1,1,1,0,1,0,0,0,1,2,0,3,0,100,41,1,5,62921,849,no_money_launder,divorced,cash
7196,3,0,1,1,1,1,1,0,1,0,1,1,0,0,0,5,348,9,4,3,257783,723,no_money_launder,single,cash
7197,3,0,0,1,1,1,1,0,1,1,0,1,1,2,1,4,16,165,2,14,227270,659,no_money_launder,married,wire
7198,3,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,40,11,4,4,52502,705,no_money_launder,married,check
7199,3,0,1,0,0,1,1,0,1,1,0,1,0,1,2,0,57,10,2,5,32165,707,no_money_launder,single,check
7200,3,0,1,1,1,1,0,1,1,0,0,1,0,1,6,0,41,37,1,12,67432,705,no_money_launder,single,check
7201,3,0,0,1,0,0,1,1,0,0,0,1,2,0,4,0,74,7,1,13,73150,659,no_money_launder,divorced,cash
7202,3,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,30,27,7,4,12602,564,no_money_launder,single,cash
7203,3,0,0,1,1,1,1,0,0,0,0,1,2,0,2,2,84,18,43,9,72361,571,no_money_launder,divorced,cash
7204,3,0,0,0,0,1,0,1,1,0,1,1,1,2,2,2,12,8,4,13,88771,727,no_money_launder,married,wire
7205,3,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,19,6,4,9,90437,617,no_money_launder,married,check
7206,3,0,0,0,0,1,1,0,1,0,0,1,1,1,4,3,89,12,3,1,7729,599,no_money_launder,married,check
7207,3,0,1,1,0,1,0,1,1,0,1,0,2,1,1,4,73,99,3,5,26170,730,no_money_launder,divorced,check
7208,3,0,0,1,0,0,1,0,0,0,1,1,0,1,3,0,34,10,13,13,29283,738,no_money_launder,single,check
7209,3,0,1,0,0,1,0,0,1,0,0,1,2,0,3,2,20,13,4,15,40704,689,no_money_launder,divorced,cash
7210,3,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,62,22,3,19,46403,638,no_money_launder,single,check
7211,3,0,1,1,0,0,1,1,1,0,0,1,2,1,4,2,76,38,3,1,54193,791,no_money_launder,divorced,check
7212,3,0,0,1,0,0,1,0,1,0,0,1,2,1,1,2,80,15,4,1,6217,649,no_money_launder,divorced,check
7213,3,0,0,1,0,1,1,0,1,1,1,1,1,1,2,1,124,32,3,13,44311,731,no_money_launder,married,check
7214,3,0,1,0,0,0,1,0,0,0,0,1,0,1,3,4,98,9,1,13,63074,656,no_money_launder,single,check
7215,3,0,0,1,0,0,1,1,1,0,0,1,1,1,3,1,336,2,1,4,31691,738,no_money_launder,married,check
7216,3,0,1,1,0,1,1,1,0,0,0,1,2,1,5,2,89,30,1,4,61012,688,no_money_launder,divorced,check
7217,3,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,249,13,7,19,57408,787,no_money_launder,married,cash
7218,3,0,0,0,0,1,1,0,1,0,0,1,1,2,3,0,37,3,14,14,21096,764,no_money_launder,married,wire
7219,3,0,0,1,0,1,1,0,0,0,0,1,0,1,1,2,78,24,1,1,72246,743,no_money_launder,single,check
7220,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,53,25,1,15,61464,765,no_money_launder,single,cash
7221,3,0,0,0,0,1,1,0,1,0,0,1,1,1,1,4,224,21,7,3,67530,749,no_money_launder,married,check
7222,3,0,0,0,0,0,1,0,1,0,1,1,1,1,0,6,72,40,2,11,64513,761,no_money_launder,married,check
7223,3,0,0,1,0,1,1,1,0,1,1,0,1,1,3,0,24,125,1,22,50884,742,no_money_launder,married,check
7224,3,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,41,11,3,4,95712,707,no_money_launder,single,check
7225,3,0,1,1,0,1,0,1,0,0,0,0,1,1,4,2,230,207,6,25,294447,712,no_money_launder,married,check
7226,3,0,0,1,0,0,1,1,0,0,1,1,2,0,0,0,77,22,2,14,12707,635,no_money_launder,divorced,cash
7227,3,0,0,0,0,0,1,1,0,0,0,1,0,1,1,6,82,242,4,3,47714,793,no_money_launder,single,check
7228,3,0,1,0,0,0,0,1,1,1,0,1,1,1,3,7,23,48,1,2,30989,720,no_money_launder,married,check
7229,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1,4,26,80,4,15,58151,800,no_money_launder,single,check
7230,3,0,1,1,1,0,0,1,0,0,0,1,0,1,2,0,58,28,2,15,143739,650,no_money_launder,single,check
7231,3,0,1,0,0,1,1,1,0,0,0,1,1,2,2,0,53,22,3,10,6764,662,no_money_launder,married,wire
7232,3,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,37,225,2,24,77795,652,no_money_launder,single,check
7233,3,0,0,0,0,1,0,1,0,0,0,0,2,1,3,0,83,13,2,12,54858,667,no_money_launder,divorced,check
7234,3,0,1,1,0,1,0,1,0,0,1,1,2,1,0,1,36,13,2,20,61121,682,no_money_launder,divorced,check
7235,3,0,1,1,0,1,1,1,0,0,0,1,1,0,5,2,93,138,2,15,23503,694,no_money_launder,married,cash
7236,3,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,15,44,2,21,66908,617,no_money_launder,single,check
7237,3,0,1,1,0,1,1,0,0,0,0,1,0,1,4,0,3,15,15,15,33051,699,no_money_launder,single,check
7238,3,0,1,0,1,1,0,1,1,0,0,1,1,0,0,6,276,36,2,2,7143,730,no_money_launder,married,cash
7239,3,0,1,1,1,1,0,0,0,0,0,1,1,0,2,2,79,14,1,6,55168,661,no_money_launder,married,cash
7240,3,0,1,1,0,1,1,1,0,0,0,1,2,2,1,1,39,46,3,3,107462,587,no_money_launder,divorced,wire
7241,3,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,16,3,1,1,7832,792,no_money_launder,divorced,check
7242,3,0,0,0,1,0,1,1,1,0,0,1,2,2,0,0,13,42,1,12,70551,822,no_money_launder,divorced,wire
7243,3,0,1,0,0,1,1,0,0,0,0,1,0,0,3,0,298,11,1,18,78227,702,no_money_launder,single,cash
7244,3,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,143,20,1,26,59513,680,no_money_launder,single,check
7245,3,0,1,1,0,0,0,0,0,0,0,1,2,1,1,0,149,21,2,7,56732,739,no_money_launder,divorced,check
7246,3,0,0,0,1,1,1,0,0,0,1,1,1,1,3,0,57,23,2,12,47241,663,no_money_launder,married,check
7247,3,0,0,0,0,1,1,0,0,0,0,1,2,1,0,2,15,49,1,3,70767,601,no_money_launder,divorced,check
7248,3,0,0,1,1,1,1,1,1,0,0,1,2,1,1,0,65,15,4,7,29124,617,no_money_launder,divorced,check
7249,3,0,1,0,0,0,1,1,0,0,0,1,2,1,2,5,89,3,2,12,48471,749,no_money_launder,divorced,check
7250,3,0,1,1,0,1,1,1,0,0,0,1,1,1,3,0,18,228,10,3,64279,610,no_money_launder,married,check
7251,3,0,0,1,0,1,1,0,1,0,1,0,2,1,5,1,36,42,3,2,45667,718,no_money_launder,divorced,check
7252,3,0,0,1,0,0,1,0,1,1,0,1,1,1,4,2,447,61,4,9,54367,672,no_money_launder,married,check
7253,3,0,0,1,0,1,1,0,1,0,1,1,2,0,0,0,261,16,1,1,61323,831,no_money_launder,divorced,cash
7254,3,0,1,1,0,0,1,1,1,1,0,1,2,2,3,4,163,4,6,4,60888,722,no_money_launder,divorced,wire
7255,3,0,1,1,0,1,0,0,0,0,0,1,2,1,2,1,151,12,1,2,51538,739,no_money_launder,divorced,check
7256,3,0,0,0,1,0,0,1,1,0,1,1,0,1,5,0,121,12,1,4,33426,660,no_money_launder,single,check
7257,3,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,492,18,1,1,69808,829,no_money_launder,single,check
7258,3,0,1,1,0,0,1,0,0,1,0,1,1,1,3,0,146,14,1,4,60825,706,no_money_launder,married,check
7259,3,0,0,1,0,0,1,0,0,0,0,1,2,0,3,1,16,16,4,5,40049,552,no_money_launder,divorced,cash
7260,3,0,0,0,0,0,1,0,1,0,0,0,1,0,5,1,74,13,1,5,56355,641,no_money_launder,married,cash
7261,3,0,1,0,1,0,1,1,1,0,0,1,2,0,0,0,299,11,2,9,67866,601,no_money_launder,divorced,cash
7262,3,0,0,1,0,1,1,0,1,0,0,1,1,1,3,0,165,46,1,4,61172,708,no_money_launder,married,check
7263,3,0,0,1,1,1,0,1,1,0,0,0,2,1,0,2,279,14,1,11,74177,794,no_money_launder,divorced,check
7264,3,0,1,0,0,1,1,1,0,1,0,1,1,1,5,1,171,100,4,6,57893,553,no_money_launder,married,check
7265,3,0,0,1,1,0,1,0,0,0,0,1,1,1,0,2,11,17,7,3,9338,707,no_money_launder,married,check
7266,3,0,1,1,1,1,1,1,0,0,0,0,0,1,2,0,325,24,2,12,57465,660,no_money_launder,single,check
7267,3,0,1,0,1,1,0,0,1,0,0,1,2,1,2,0,53,11,5,2,8841,640,no_money_launder,divorced,check
7268,3,0,0,0,1,0,1,1,0,0,0,0,2,2,2,0,99,17,5,13,27067,622,no_money_launder,divorced,wire
7269,3,0,1,0,0,1,1,1,1,0,1,1,1,1,2,0,145,42,6,11,45580,739,no_money_launder,married,check
7270,3,0,0,0,0,1,1,0,1,0,0,1,1,1,2,0,245,1,1,4,29326,800,no_money_launder,married,check
7271,3,0,0,1,0,0,0,0,0,0,0,1,1,1,4,3,257,19,4,1,7547,751,no_money_launder,married,check
7272,3,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,118,183,12,9,144794,723,no_money_launder,married,check
7273,3,0,0,1,0,0,0,1,1,0,1,1,0,1,0,3,151,151,4,1,62454,675,no_money_launder,single,check
7274,3,0,1,0,0,1,0,1,1,0,0,1,2,0,0,3,86,17,7,1,63840,663,no_money_launder,divorced,cash
7275,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,35,18,3,3,25570,724,no_money_launder,single,cash
7276,3,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,31,3,11,12,274680,665,no_money_launder,married,cash
7277,3,0,1,0,0,0,1,0,1,0,1,0,2,1,0,0,48,35,5,18,64119,781,no_money_launder,divorced,check
7278,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,43,18,49,5,19403,700,no_money_launder,married,check
7279,3,0,1,1,0,0,1,1,1,0,1,0,0,2,3,2,182,230,3,14,29570,774,no_money_launder,single,wire
7280,3,0,0,0,0,0,1,0,1,0,0,1,1,1,1,2,40,13,10,5,73219,717,no_money_launder,married,check
7281,3,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,52,38,3,5,111931,721,no_money_launder,married,check
7282,3,0,0,0,1,0,1,1,1,0,0,1,2,1,2,2,21,28,6,15,6558,737,no_money_launder,divorced,check
7283,3,0,1,0,1,1,1,0,0,1,0,1,1,1,7,1,192,18,18,3,71245,612,no_money_launder,married,check
7284,3,0,1,1,0,1,1,0,0,1,0,0,1,1,3,4,63,15,1,3,24106,699,no_money_launder,married,check
7285,3,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,10,69,5,1,57646,836,no_money_launder,married,check
7286,3,0,0,1,0,0,0,1,1,0,0,0,0,1,3,2,77,15,14,4,53835,700,no_money_launder,single,check
7287,3,0,0,0,0,0,1,0,1,0,0,0,2,2,2,3,222,212,4,2,69451,723,no_money_launder,divorced,wire
7288,3,0,0,1,0,1,0,1,0,0,1,1,2,1,0,6,40,12,1,11,74683,629,no_money_launder,divorced,check
7289,3,0,1,1,0,1,1,1,0,0,0,1,2,1,0,0,43,17,1,15,34545,562,no_money_launder,divorced,check
7290,3,0,1,0,1,0,0,1,0,0,0,1,0,1,6,3,54,25,3,1,89763,656,no_money_launder,single,check
7291,3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,3,55,24,4,1,18348,797,no_money_launder,single,check
7292,3,0,1,0,1,0,1,1,1,0,0,1,0,1,2,0,397,213,1,8,74913,739,no_money_launder,single,check
7293,3,0,0,0,0,1,1,1,1,0,0,1,2,1,7,6,76,19,1,4,12100,583,no_money_launder,divorced,check
7294,3,0,1,0,0,1,0,1,1,0,0,1,1,0,2,1,98,17,2,11,60063,755,no_money_launder,married,cash
7295,3,0,1,1,0,0,0,1,1,0,0,0,1,0,3,0,267,117,3,1,25666,618,no_money_launder,married,cash
7296,3,0,0,0,0,0,1,1,0,1,0,1,0,1,4,4,103,17,1,1,28509,656,no_money_launder,single,check
7297,3,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,37,145,1,2,88852,637,no_money_launder,single,check
7298,3,0,1,0,0,1,1,1,0,0,0,0,2,1,0,0,53,50,2,3,97075,730,no_money_launder,divorced,check
7299,3,0,1,1,1,1,1,0,1,0,1,0,2,1,0,0,15,189,2,1,13357,515,no_money_launder,divorced,check
7300,3,0,1,0,0,1,1,0,1,0,0,1,1,1,2,2,390,32,1,19,33939,654,no_money_launder,married,check
7301,3,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,121,37,4,4,53373,687,no_money_launder,married,check
7302,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,86,15,5,15,25747,505,no_money_launder,single,check
7303,3,0,0,0,1,1,1,1,1,0,0,1,1,1,3,2,85,224,2,5,23455,749,no_money_launder,married,check
7304,3,0,1,0,1,1,1,0,1,0,0,1,2,0,4,4,22,145,1,15,30614,776,no_money_launder,divorced,cash
7305,3,0,1,0,0,1,1,1,1,1,0,0,1,1,2,0,27,22,7,12,124675,737,no_money_launder,married,check
7306,3,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,193,121,7,4,57414,730,no_money_launder,single,check
7307,3,0,1,0,0,0,1,0,1,0,1,1,1,0,2,1,220,168,2,11,47364,742,no_money_launder,married,cash
7308,3,0,0,1,0,1,1,0,0,0,0,1,1,1,2,0,112,13,1,14,71127,699,no_money_launder,married,check
7309,3,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,261,32,23,3,7867,743,no_money_launder,married,check
7310,3,0,0,1,0,0,1,1,1,0,0,0,2,1,2,4,31,102,1,3,46587,681,no_money_launder,divorced,check
7311,3,0,1,1,0,1,1,1,1,0,0,0,1,1,1,6,57,13,3,17,83314,663,no_money_launder,married,check
7312,3,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,17,12,2,14,65727,756,no_money_launder,married,cash
7313,3,0,1,1,1,1,1,0,0,0,0,1,1,1,2,1,5,13,5,13,66452,658,no_money_launder,married,check
7314,3,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,44,32,1,2,51847,592,no_money_launder,divorced,check
7315,3,0,0,0,0,0,1,0,0,0,1,1,0,1,3,3,52,28,6,16,81154,561,no_money_launder,single,check
